ID,ENTRYTYPE,journal,title,year,volume,number,url,dblp_key,author,doi,file,grobid-version,note,pages,language,cited_by
0000001181,article,Journal of Management Information Systems,Prominence and Engagement: Different Mechanisms Regulating Continuance and Contribution in Online Communities,,37,1,,,"Kuem, Jungwon and Khansa, Lara and Kim, Sung S",10.1080/07421222.2019.1705510,data/pdfs/37_1/KuemKhansaKim2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000001182,article,Journal of Management Information Systems,"The Market Structure for Internet Search Engines RAHUL TELANG, UDAY RAJAN, AND TRIDAS MUKHOPADHYAY",,21,2,,,"Telang, Rahul",,data/pdfs/21_2/TelangRajanMukhopadhyay2004.pdf,lfoppiano/grobid:0.8.1,,,,
0000001183,article,Journal of Management Information Systems,"Digital Borders, Location Recognition, and Experience Attribution within a Digital Geography",,36,2,,,"Dunn, Brian Kimball and Ramasubbu, Narayan and Galletta, F. Dennis and Benjamin, Paul and Dunn, Kimball and Lowry, Paul Benjamin and Thornhill, Suzanne Parker",10.1080/07421222.2019.1598690,data/pdfs/36_2/DunnRamasubbuGallettaEtAl2019.pdf,lfoppiano/grobid:0.8.1,,,,
0000001184,article,Journal of Management Information Systems,Business Process Redesign: Tactics for Managing Radical Change,,12,1,,,"Stoddard, Donna B and Jarvenpaa, Sirkka L and Jarvenpaa, L.",,data/pdfs/12_1/StoddardJarvenpaa1995.pdf,lfoppiano/grobid:0.8.1,,,,
0000001185,article,Journal of Management Information Systems,Influence of Industry Characteristics on Information Technology Outsourcing,,27,4,,,"Guang Qu, Wen and Pinsonneault, Alain and Oh, Wonseok",10.2753/MIS0742-1222270404,data/pdfs/27_4/QuPinsoneaultOh2011.pdf,lfoppiano/grobid:0.8.1,,,,
0000001186,article,Journal of Management Information Systems,Redesigning Computer-Supported Work Processes with Dual Information Systems: The Work Process Benchmarking Service,,16,1,,,"Kakola, Timo K and Koota, Kalle I",,data/pdfs/16_1/KakolaKoota1999.pdf,lfoppiano/grobid:0.8.1,,,,
0000001187,article,Journal of Management Information Systems,Design and Ownership of Two-Sided Networks: Implications for Internet Platforms,,25,2,,,"Bakos, Yannis and Katsamakas, Evangelos",10.2753/MIS0742-1222250208,data/pdfs/25_2/BakosKatsamakas2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000001188,article,Journal of Management Information Systems,Creating Strategic Business Value from Big Data Analytics: A Research Framework,,35,2,,,"Grover, Varun and Chiang, Roger H L and Liang, Ting-Peng and Zhang, Dongsong",10.1080/07421222.2018.1451951,data/pdfs/35_2/GroverChiangLiangEtAl2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000001189,article,Journal of Management Information Systems,Firm Performance and Monitoring of Critical Success Factors in Different Strategic Contexts PER V. JENSTER,,3,3,,,"Jenster, Per V and Efficiency, Aontnietrativa and Funfling, Gov't and Sbsaaroa, Jiarafaatxirirg and Oobts, Issnuf^cturlng",,data/pdfs/3_3/Jenster1987.pdf,lfoppiano/grobid:0.8.1,,,,
0000001190,article,Journal of Management Information Systems,The Relevance of Application Domain Knowledge: Characterizing the Computer Program Comprehension Process TERESA M. SHAFT AND IRIS VESSEY,,15,1,,,"Shaft, Teresa M",,data/pdfs/15_1/ShaftVessey1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000001191,article,Journal of Management Information Systems,Organizational Crisis Management Systems: Planning for Intelligent Action,,5,4,,,"Nunamaker, Jay F and Weber, E. Sue and Chen, Minder",,data/pdfs/5_4/NunamakerJrWeberChen1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001192,article,Journal of Management Information Systems,From the Editor-in-Chief,,4,2,,,,,data/pdfs/4_2/Zwass1987b.pdf,lfoppiano/grobid:0.8.1,,,,
0000001193,article,Journal of Management Information Systems,Capability Criteria for Marketing Decision Support Systems,,3,1,,,"Goslar, Martin D",,data/pdfs/3_1/Goslar1986.pdf,lfoppiano/grobid:0.8.1,,,,
0000001194,article,Journal of Management Information Systems,Drivers of the Long Tail Phenomenon: An Empirical Analysis,,27,4,,,"Hinz, Oliver and Eckert, Jochen and Skiera, Bernd",10.2753/MIS0742-1222270402,data/pdfs/27_4/HinzEckertSkiera2011.pdf,lfoppiano/grobid:0.8.1,,,,
0000001195,article,Journal of Management Information Systems,"Overcoming Online Information Privacy Concerns: An Information-Processing Theory Approach IL-HORN HANN, KAI-LUNG HUI, SANG-YONG TOM LEE, AND IVAN P.L. PNG",,24,2,,,"Hann, Il-Horn and Hui, Kai-Lung and Png, Ivan P L",10.2753/MIS0742-1222240202,data/pdfs/24_2/HannHuiLeeEtAl2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000001196,article,Journal of Management Information Systems,An Empirical Assessment of a Modified Technology Acceptance Model,,13,2,,,"Chau, Patrick Y K",,data/pdfs/13_2/Chau1996.pdf,lfoppiano/grobid:0.8.1,,,,
0000001197,article,Journal of Management Information Systems,Information-Technology Investment Decisions: When Do Costs and Benefits in the Social Subsystem Matter?,,19,2,,,"Ryan, Sherry D and Harrison, David A and Schkade, Lawrence L and Schkadb, Lawrence L",,data/pdfs/19_2/RyanHarrisonSchkade2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001198,article,Journal of Management Information Systems,The Role of Information Systems Resources in ERP Capability Building and Business Process Outcomes,,24,2,,,"Karimi, Jahangir and Somers, Toni M and Bhattacherjee, Anol",10.2753/MIS0742-1222240209,data/pdfs/24_2/KarimiSomersBhattacherjee2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000001199,article,Journal of Management Information Systems,The Effect of Human-Computer Interchange Protocol on Decision Performance,,6,1,,,"Hale, David P and Kasper, George M",,data/pdfs/6_1/HaleKasper1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001200,article,Journal of Management Information Systems,An Integrated Model of Consortium-Based E-Business Standardization: Collaborative Development and Adoption with Network Externalities,,23,4,,,"Zhao, Kexin and Xia, M. U and Shaw, Michael J",10.2753/MIS0742-1222230411,data/pdfs/23_4/ZhaoXiaShaw2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000001201,article,Journal of Management Information Systems,A Method for Database Requirements Collection,,6,2,,,"Tseng, Veronica P and Mannino, Michael V",,data/pdfs/6_2/TsengMannino1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001202,article,Journal of Management Information Systems,Attracted to or Locked In? Predicting Continuance Intention in Social Virtual World Services,,29,1,,,"Zhou, Phil and Fang, Douglas R and Vogel, Xiao-Ling and Jin, Xiao-Ling I and Zhang, Zhongyun and Vogel, Douglas R",10.2753/MIS0742-1222290108,data/pdfs/29_1/ZhouFangVogelEtAl2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000001203,article,Journal of Management Information Systems,,,28,4,,,,10.2753/MIS0742-1222280400,data/pdfs/28_4/Zwass2012a.pdf,lfoppiano/grobid:0.8.1,,,,
0000001204,article,Journal of Management Information Systems,Advances in Information System Design,,1,3,,,"Konsynski, Benn R",,data/pdfs/1_3/Konsynski1984.pdf,lfoppiano/grobid:0.8.1,,,,
0000001205,article,Journal of Management Information Systems,Evidence to Support the Continuing Role of the Information Systems Department in Organizations,,6,2,,,"Janson, Marius A and Anson, Marius A J",,data/pdfs/6_2/Janson1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001206,article,Journal of Management Information Systems,Effects of Freemium Strategy in the Mobile App Market: An Empirical Study of Google Play,,31,3,,,"Charles, Zhechao and Liu, Yoris A and Au, Hoon and Seok, Choi and Liu and Au, Yoris A",10.1080/07421222.2014.995564,data/pdfs/31_3/LiuAuChoi2014.pdf,lfoppiano/grobid:0.8.1,,,,
0000001207,article,Journal of Management Information Systems,"A Transaction Cost Perspective of the ""Software as a Service"" Business Model",,26,2,,,"Susarla, Anjana and Barua, Anitesh and Whinston, Andrew B",10.2753/MIS0742-1222260209,data/pdfs/26_2/SusarlaBaruaWhinston2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000001208,article,Journal of Management Information Systems,"The Relationship of E-Commerce Competence to Customer Value and Firm Performance: An Empirical Investigation KHAWAJA A. SAEED, VARUN GROVER, AND YUJONG HWANG",,22,1,,,"Saeed, Khawaja A and Hwang, Yujong",,data/pdfs/22_1/SaeedGroverHwang2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000001209,article,Journal of Management Information Systems,,,14,1,,,,,data/pdfs/14_1/Zwass1997a.pdf,lfoppiano/grobid:0.8.1,,,,
0000001210,article,Journal of Management Information Systems,A Model for Evaluating Information Center Success,,8,1,,,"Magal, Simha R",,data/pdfs/8_1/Magal1991.pdf,lfoppiano/grobid:0.8.1,,,,
0000001211,article,Journal of Management Information Systems,Representing Models as Data,,2,4,,,"Lenard, Melanie L",,data/pdfs/2_4/Lenard1986.pdf,lfoppiano/grobid:0.8.1,,,,
0000001212,article,Journal of Management Information Systems,Effects of Social Interaction Dynamics on Platforms,,33,3,,,"Thies, Ferdinand and Wessel, Michael and Benlian, Alexander",10.1080/07421222.2016.1243967,data/pdfs/33_3/ThiesWesselBenlian2016.pdf,lfoppiano/grobid:0.8.1,,,,
0000001213,article,Journal of Management Information Systems,Productivity and Performance Effects of Business Process Reengineering: A Firm-Level Analysis,,27,4,,,"Altinkemer, Kemal and Ozcelik, Yasin and Ozdemir Kemal, Zafer D and Ozdemir, D.",10.2753/MIS0742-1222270405,data/pdfs/27_4/AltinkemerOzcelikOzdemir2011.pdf,lfoppiano/grobid:0.8.1,,,,
0000001214,article,Journal of Management Information Systems,"Modeling Web Site Design Across Cultures: Relationships to Trust, Satisfaction, and E-Loyalty",,24,4,,,"Cyr, Dianne",10.2753/MIS0742-1222240402,data/pdfs/24_4/Cyr2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000001215,article,Journal of Management Information Systems,The Use Of Blockchain As A Resource For Combating Corruption In Global Shipping: An Interpretive Case Study,,38,2,,,"Sarker, Suprateek and Henningsson, Stefan and Jensen, Thomas and Hedman, Jonas",10.1080/07421222.2021.1912919,data/pdfs/38_2/SarkerHenningssonJensenEtAl2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001216,article,Journal of Management Information Systems,The Relationship Between Online Referral Marketing and Price Promotion: Evidence from a Large E-Commerce Platform,,38,3,,,"Cao, Zike and Chu, Junhong and Hui, Kai-Lung and Xu, Hong",10.1080/07421222.2021.1962597,data/pdfs/38_3/CaoChuHuiEtAl2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001217,article,Journal of Management Information Systems,"Path Analysis of the Relationship between Competitive Strategy, Information Technology, and Financial Performance",,7,1,,,"Floyd, Steven W and Wooldridge, Bill",,data/pdfs/7_1/FloydWooldridge1990.pdf,lfoppiano/grobid:0.8.1,,,,
0000001218,article,Journal of Management Information Systems,,,2,2,,,,,data/pdfs/2_2/Zwass1985a.pdf,lfoppiano/grobid:0.8.1,,,,
0000001219,article,Journal of Management Information Systems,Role of Affect in Self-Disclosure on Social Network Websites: A Test of Two Competing Models,,32,2,,,"Yu, Jongtae and Hu, Jen-Hwa and Cheng, Tsang-Hsiang and Paul, Jen-Hwa and Hu",10.1080/07421222.2015.1063305,data/pdfs/32_2/YuHuCheng2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001220,article,Journal of Management Information Systems,Implementation and Use of Expert Systems in Organizations: Perceptions of Knowledge Engineers,,8,4,,,"Antho^fy, Terry and Terry, Byrd and Byrd, Anthony",,data/pdfs/8_4/Byrd1992.pdf,lfoppiano/grobid:0.8.1,,,,
0000001221,article,Journal of Management Information Systems,A Temporal Study of the Effects of Online Opinions: Information Sources Matter,,34,4,,,"Huang, Jianxiong and Fong Boh, Wai and Goh, Kim Huat",10.1080/07421222.2017.1394079,data/pdfs/34_4/HuangBohGoh2017.pdf,lfoppiano/grobid:0.8.1,,,,
0000001222,article,Journal of Management Information Systems,The Empowering and Competition Effects of the Platform-Based Sharing Economy on the Supply and Demand Sides of the Labor Market,,38,1,,,"Li, Ziru and Hong, Yili and Zhang, Zhongju and Carey, W. P and Bauer, C. T",10.1080/07421222.2021.1870387,data/pdfs/38_1/LiHongZhang2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001223,article,Journal of Management Information Systems,Assessing the Credibility of Decisional Guidance Delivered by Information Systems,,34,4,,,"Hardin, Andrew and Looney, Clayton A and Moody, Gregory D",10.1080/07421222.2017.1394073,data/pdfs/34_4/HardinLooneyMoody2017.pdf,lfoppiano/grobid:0.8.1,,,,
0000001224,article,Journal of Management Information Systems,,,26,2,,,,10.2753/MIS0742-1222260200,data/pdfs/26_2/Zwass2009c.pdf,lfoppiano/grobid:0.8.1,,,,
0000001225,article,Journal of Management Information Systems,A Novel Recommendation Model for Online-to-Offline Service Based on the Customer Network and Service Location,,37,2,,,"Pan, Yuchen and Wu, Desheng",10.1080/07421222.2020.1759927,data/pdfs/37_2/PanWu2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000001226,article,Journal of Management Information Systems,Measuring Information Diffusion in an Online Community,,28,2,,,"Garg, Rajiv and Smith, Michael D and Telang, Rahul",10.2753/MIS0742-1222280202,data/pdfs/28_2/GargSmithTelang2011.pdf,lfoppiano/grobid:0.8.1,,,,
0000001227,article,Journal of Management Information Systems,Special Section: Toward a Theory of Business Process Change Management WILLIAM J. KETTINGER AND VARUN GROVER Guest Editors,,12,1,,,"Kettinghr, William J and Kettinger, Carolina and Grover, Varun",,data/pdfs/12_1/KettingerGrover1995.pdf,lfoppiano/grobid:0.8.1,,,,
0000001228,article,Journal of Management Information Systems,"Inducing Intrinsic Motivation to Explore the Enterprise System: The Supremacy of Organizational Levers WEIlINg KE, ChuAN-hOO TAN, ChOON-lINg SIA, AND KWOK-KEE WEI",,29,3,,,"Ke, Weiling and Wei, Kwok-Kee",10.2753/MIS0742-1222290308,data/pdfs/29_3/KeTanSiaEtAl2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000001229,article,Journal of Management Information Systems,McKesson Drug Company: A Case Study of Economost-A Strategic Information System ERIC K. CLEMONS and MICHAEL ROW,,5,1,,,"Clemons, Eric K",,data/pdfs/5_1/ClemonsRow1988.pdf,lfoppiano/grobid:0.8.1,,,,
0000001230,article,Journal of Management Information Systems,Organizations' Information Security Policy Compliance: Stick or Carrot Approach?,,29,3,,,"Chen, Yan and Wen, Kuang-Wei",10.2753/MIS0742-1222290305,data/pdfs/29_3/ChenRamamurthyWen2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000001231,article,Journal of Management Information Systems,Understanding the Business Value of Information Technology Investments: Theoretical Evidence from Alternative Market and Cost Structures,,21,2,,,"Thatcher, Matt E and Pingry, David E",,data/pdfs/21_2/ThatcherPingry2004.pdf,lfoppiano/grobid:0.8.1,,,,
0000001232,article,Journal of Management Information Systems,A Virtual Integration Theory of Improved Supply-Chain Performance,,23,2,,,"Wang, Eric T G and Tai, Jeffrey C F and Wei, Hsiao-Lan and Simon Graduate, William E",10.2753/MIS0742-1222230203,data/pdfs/23_2/WangTaiWei2006.pdf,lfoppiano/grobid:0.8.1,,,,
0000001233,article,Journal of Management Information Systems,,,32,1,,,,10.1080/07421222.2015.1029402,data/pdfs/32_1/LiangPengXueEtAl2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001234,article,Journal of Management Information Systems,Advanced Customer Analytics: Strategic Value Through Integration of Relationship-Oriented Big Data,,35,2,,,"Kitchens, Brent and Dobolyi, David and Li, Jingjing and Abbasi, Ahmed",10.1080/07421222.2018.1451957,data/pdfs/35_2/KitchensDobolyiLiEtAl2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000001235,article,Journal of Management Information Systems,Scope/Complexity: A Framework for the Classification and Analysis of Information-Decision Systems,,2,2,,,"Belardo, Salvatore and Pazer, Harold L",,data/pdfs/2_2/BelardoPazer1985.pdf,lfoppiano/grobid:0.8.1,,,,
0000001236,article,Journal of Management Information Systems,How the Use of Big Data Analytics Affects Value Creation in Supply Chain Management,,32,4,,,"Chen, Daniel Q and Preston, David S and Swink, Morgan",10.1080/07421222.2015.1138364,data/pdfs/32_4/ChenPrestonSwink2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001237,article,Journal of Management Information Systems,Safe Contexts for Interorganizational Collaborations Among Homeland Security Professionals,,27,2,,,"Majchrzak, Ann and Jarvenpaa, Sirkka L",10.2753/MIS0742-1222270202,data/pdfs/27_2/MajchrzakJarvenpaa2010.pdf,lfoppiano/grobid:0.8.1,,,,
0000001238,article,Journal of Management Information Systems,Motivation Norms of Knowledge Engineers Compared to Those of Software Engineers,,4,3,,,"Couger, J. Daniel and Mcintyre, Scott C and Daniel Couger, J.",,data/pdfs/4_3/CougerMcIntyre1987.pdf,lfoppiano/grobid:0.8.1,,,,
0000001239,article,Journal of Management Information Systems,Special Section: Applying Information Economics to Corporate Strategy,,24,2,,,"Clemons, Eric K and Dewan, Rajiv M and Kauffman, Robert J",10.2753/MIS0742-1222240201,data/pdfs/24_2/ClemonsDewanKauffman2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000001240,article,Journal of Management Information Systems,PLEXSYS-84: An Integrated Development Environment for Information Systems,,1,3,,,"Konsynski, Benn R and Kottemann, Jeffrey E and Nunamaker, Jay F and Stott, Jack W",,data/pdfs/1_3/KonsynskiKottemannNunamakerEtAl1984.pdf,lfoppiano/grobid:0.8.1,,,,
0000001241,article,Journal of Management Information Systems,What Motivates Firms to Contribute to Consortium-Based E-Business Standardization?,,28,2,,,"Zhao, Kexin and Shaw, Michael J",10.2753/MIS0742-1222280211,data/pdfs/28_2/ZhaoXiaShaw2011.pdf,lfoppiano/grobid:0.8.1,,,,
0000001242,article,Journal of Management Information Systems,Considering Social Subsystem Costs and Benefits in Information Technology Investment Decisions: A View from the Field on Anticipated Payoffs,,16,4,,,"Ryan, Sherry D and Harrison, David A",,data/pdfs/16_4/RyanHarrison2000.pdf,lfoppiano/grobid:0.8.1,,,,
0000001243,article,Journal of Management Information Systems,ETHICALCONSIDERATIONS IN THE IMPLEMENTATION AND DEPLOYMENT of information systems have begun to receive serious attention from,,13,4,,,,,data/pdfs/13_4/Zwass1997.pdf,lfoppiano/grobid:0.8.1,,,,
0000001244,article,Journal of Management Information Systems,An Application of Expectancy Theory for Assessing User Motivation to Utilize an Expert System,,9,3,,,"Burton, F. Greg and Chen, Yi-Ning and Grover, Varun and Stewart, Kathy A",,data/pdfs/9_3/BurtonChenGroverEtAl1992.pdf,lfoppiano/grobid:0.8.1,,,,
0000001245,article,Journal of Management Information Systems,A Meta-Theory for Understanding Information Systems Within Sociotechnical Systems,,26,1,,,"Bostrom, Robert P and Gupta, Saurabh and Thomas, Dominic",10.2753/MIS0742-1222260102,data/pdfs/26_1/BostromGuptaThomas2009.pdf,lfoppiano/grobid:0.8.1,,,,
