ID,orig_ID,orig_source,language,number,volume,year,title,journal,author,doi,ENTRYTYPE,pages,dblp_key
D_000563,000563,dblp,,1,24,2015,Strategies and symbolism in the adoption of organizational social networking systems,The Journal of Strategic Information Systems,"Karoui, Myriam and Dudezert, Aurélie and Leidner, Dorothy E.",10.1016/J.JSIS.2014.11.003,article,,https://dblp.org/rec/journals/jsis/KarouiDL15
D_000564,000564,dblp,,4,24,2015,Editorial: Understanding strategic innovation in IT and business process outsourcing,The Journal of Strategic Information Systems,"Kotlarsky, Julia and Oshri, Ilan and Lee, Jae-Nam and Jarvenpaa, Sirkka",10.1016/J.JSIS.2015.10.002,article,,https://dblp.org/rec/journals/jsis/KotlarskyOLJ15
D_000565,000565,dblp,,3,24,2015,Strategic innovation through outsourcing: The role of relational and contractual governance,The Journal of Strategic Information Systems,"Oshri, Ilan and Kotlarsky, Julia and Gerbasi, Alexandra",10.1016/J.JSIS.2015.08.001,article,,https://dblp.org/rec/journals/jsis/OshriKG15
D_000566,000566,dblp,,3,24,2015,The tension between business process modelling and flexibility: Revealing multiple dimensions with a sociomaterial approach,The Journal of Strategic Information Systems,"de Albuquerque, João Porto and Christ, Marcel",10.1016/J.JSIS.2015.08.003,article,,https://dblp.org/rec/journals/jsis/AlbuquerqueC15
D_000567,000567,dblp,,2,24,2015,Business value of social media technologies: Evidence from online user innovation communities,The Journal of Strategic Information Systems,"Dong, John Qi and Wu, Weifang",10.1016/J.JSIS.2015.04.003,article,,https://dblp.org/rec/journals/jsis/DongW15
D_000568,000568,dblp,,1,24,2015,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2015.02.002,article,,https://dblp.org/rec/journals/jsis/GalliersJ15
D_000569,000569,dblp,,3,24,2015,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/J.JSIS.2015.08.004,article,,https://dblp.org/rec/journals/jsis/GalliersJ15a
D_000570,000570,dblp,,4,24,2015,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2015.10.001,article,,https://dblp.org/rec/journals/jsis/GalliersJ15b
D_000571,000571,dblp,,2,24,2015,Communicational ambidexterity as a new capability to manage social media communication within organizations,The Journal of Strategic Information Systems,"Huang, Jimmy C. and Baptista, João John and Newell, Sue",10.1016/J.JSIS.2015.03.002,article,,https://dblp.org/rec/journals/jsis/HuangBN15
D_000572,000572,dblp,,2,24,2015,Editorial,The Journal of Strategic Information Systems,"Jarvenpaa, Sirkka L. and Staples, D. Sandy and Teigland, Robin",10.1016/J.JSIS.2015.05.001,article,,https://dblp.org/rec/journals/jsis/JarvenpaaST15
D_000573,000573,dblp,,1,24,2015,Strategic opportunities (and challenges) of algorithmic decision-making: A call for action on the long-term societal effects of 'datification',The Journal of Strategic Information Systems,"Newell, Sue and Marabelli, Marco",10.1016/J.JSIS.2015.02.001,article,,https://dblp.org/rec/journals/jsis/NewellM15
D_000574,000574,dblp,,2,24,2015,Linking dimensions of social media use to job performance: The role of social capital,The Journal of Strategic Information Systems,"Ali-Hassan, Hossam and Nevo, Dorit and Wade, Michael R.",10.1016/J.JSIS.2015.03.001,article,,https://dblp.org/rec/journals/jsis/Ali-HassanNW15
D_000575,000575,dblp,,4,24,2015,"Exploring and managing the ""innovation through outsourcing"" paradox",The Journal of Strategic Information Systems,"Aubert, Benoit A. and Kishore, Rajiv and Iriyama, Akie",10.1016/J.JSIS.2015.10.003,article,,https://dblp.org/rec/journals/jsis/AubertKI15
D_000576,000576,dblp,,4,24,2015,Resistance to crowdfunding among entrepreneurs: An impression management perspective,The Journal of Strategic Information Systems,"Gleasure, Rob",10.1016/J.JSIS.2015.09.001,article,,https://dblp.org/rec/journals/jsis/Gleasure15
D_000577,000577,dblp,,4,24,2015,Managing potentially disruptive innovations in software companies: Transforming from On-premises to the On-demand,The Journal of Strategic Information Systems,"Kaltenecker, Natalie and Hess, Thomas and Huesig, Stefan",10.1016/J.JSIS.2015.08.006,article,,https://dblp.org/rec/journals/jsis/KalteneckerHH15
D_000578,000578,dblp,,2,24,2015,What's in IT for employees? Understanding the relationship between use and performance in enterprise social software,The Journal of Strategic Information Systems,"Kügler, Maurice and Smolnik, Stefan and Kane, Gerald C.",10.1016/J.JSIS.2015.04.001,article,,https://dblp.org/rec/journals/jsis/KuglerSK15
D_000579,000579,dblp,,3,24,2015,Reflections on societal and business model transformation arising from digitization and big data analytics: A research agenda,The Journal of Strategic Information Systems,"Loebbecke, Claudia and Picot, Arnold",10.1016/J.JSIS.2015.08.002,article,,https://dblp.org/rec/journals/jsis/LoebbeckeP15
D_000580,000580,dblp,,4,24,2015,Social innovations in outsourcing: An empirical investigation of impact sourcing companies in India,The Journal of Strategic Information Systems,"Sandeep, M. S. and Ravishankar, M. N.",10.1016/J.JSIS.2015.09.002,article,,https://dblp.org/rec/journals/jsis/SandeepR15
D_000581,000581,dblp,,3,24,2015,The interplay between evidence and judgment in the IT project prioritization process,The Journal of Strategic Information Systems,"Shollo, Arisa and Constantiou, Ioanna D. and Kreiner, Kristian",10.1016/J.JSIS.2015.06.001,article,,https://dblp.org/rec/journals/jsis/SholloCK15
D_000582,000582,dblp,,2,24,2015,Design for social media engagement: Insights from elderly care assistance,The Journal of Strategic Information Systems,"Spagnoletti, Paolo and Resca, Andrea and Sæbø, Øystein",10.1016/J.JSIS.2015.04.002,article,,https://dblp.org/rec/journals/jsis/SpagnolettiRS15
D_000583,000583,dblp,,3,25,2016,"A commentary on: ""Creating agile organizations through IT: The influence of IT service climate on IT service quality and IT agility""",The Journal of Strategic Information Systems,"Jia, Ronnie and Reich, Blaize Horner and Jia, Heather H.",10.1016/J.JSIS.2016.06.001,article,,https://dblp.org/rec/journals/jsis/JiaRJ16
D_000584,000584,dblp,,3,25,2016,"""Cargo Cult"" science in traditional organization and information systems survey research: A case for using nontraditional methods of data collection, including Mechanical Turk and online panels",The Journal of Strategic Information Systems,"Lowry, Paul Benjamin and D'Arcy, John and Hammer, Bryan I. and Moody, Gregory D.",10.1016/J.JSIS.2016.06.002,article,,https://dblp.org/rec/journals/jsis/LowryDHM16
D_000585,000585,dblp,,2,25,2016,Social media management strategies for organizational impression management and their effect on public perception,The Journal of Strategic Information Systems,"Benthaus, Janek and Risius, Marten and Beck, Roman",10.1016/J.JSIS.2015.12.001,article,,https://dblp.org/rec/journals/jsis/BenthausRB16
D_000586,000586,dblp,,3,25,2016,"Open source project success: Resource access, flow, and integration",The Journal of Strategic Information Systems,"Daniel, Sherae L. and Stewart, Katherine J.",10.1016/J.JSIS.2016.02.006,article,,https://dblp.org/rec/journals/jsis/DanielS16
D_000587,000587,dblp,,3,25,2016,Creating agile organizations through IT: The influence of internal IT service perceptions on IT service quality and IT agility,The Journal of Strategic Information Systems,"Lowry, Paul Benjamin and Wilson, David W.",10.1016/J.JSIS.2016.05.002,article,,https://dblp.org/rec/journals/jsis/LowryW16
D_000588,000588,dblp,,1,25,2016,"A Commentary on: ""The role of transaction cost economics in information technology outsourcing research: A meta-analysis of the choice of contract type""",The Journal of Strategic Information Systems,"Aubert, Benoit A. and Rivard, Suzanne",10.1016/J.JSIS.2016.02.001,article,,https://dblp.org/rec/journals/jsis/AubertR16
D_000589,000589,dblp,,4,25,2016,Governing innovation in U.S. state government: An ecosystem perspective,The Journal of Strategic Information Systems,"Dawson, Gregory S. and Denford, James S. and Desouza, Kevin C.",10.1016/J.JSIS.2016.08.003,article,,https://dblp.org/rec/journals/jsis/DawsonDD16
D_000590,000590,dblp,,1,25,2016,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2016.02.007,article,,https://dblp.org/rec/journals/jsis/GalliersJ16
D_000591,000591,dblp,,2,25,2016,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/J.JSIS.2016.05.003,article,,https://dblp.org/rec/journals/jsis/GalliersJ16a
D_000592,000592,dblp,,4,25,2016,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2016.11.001,article,,https://dblp.org/rec/journals/jsis/GalliersJ16b
D_000593,000593,dblp,,1,25,2016,"Transaction Cost Economics on trial again: A commentary on ""The Role of Transaction Cost Economics in Information Technology Outsourcing Research: A Meta-Analysis of the Choice of Contract Type""",The Journal of Strategic Information Systems,"Lacity, Mary C. and Khan, Shaji A.",10.1016/J.JSIS.2016.02.002,article,,https://dblp.org/rec/journals/jsis/LacityK16
D_000594,000594,dblp,,2,25,2016,Is SAM still alive? A bibliometric and interpretive mapping of the strategic alignment research field,The Journal of Strategic Information Systems,"Renaud, Alexandre and Walsh, Isabelle and Kalika, Michel",10.1016/J.JSIS.2016.01.002,article,,https://dblp.org/rec/journals/jsis/RenaudWK16
D_000595,000595,dblp,,1,25,2016,The role of Transaction Cost Economics in Information Technology Outsourcing research: A meta-analysis of the choice of contract type,The Journal of Strategic Information Systems,"Schermann, Michael and Dongus, Konrad and Yetton, Philip and Krcmar, Helmut",10.1016/J.JSIS.2016.02.004,article,,https://dblp.org/rec/journals/jsis/SchermannDYK16
D_000596,000596,dblp,,1,25,2016,Do different kinds of trust matter? An examination of the three trusting beliefs on satisfaction and purchase behavior in the buyer-seller context,The Journal of Strategic Information Systems,"Xu, Jingjun and Cenfetelli, Ronald T. and Aquino, Karl",10.1016/J.JSIS.2015.10.004,article,,https://dblp.org/rec/journals/jsis/XuCA16
D_000597,000597,dblp,,2,25,2016,Does mutuality matter? Examining the bilateral nature and effects of CEO-CIO mutual understanding,The Journal of Strategic Information Systems,"Benlian, Alexander and Haffke, Ingmar",10.1016/J.JSIS.2016.01.001,article,,https://dblp.org/rec/journals/jsis/BenlianH16
D_000598,000598,dblp,,4,25,2016,The effects of collecting and connecting activities on knowledge creation in organizations,The Journal of Strategic Information Systems,"Kaschig, Andreas and Maier, Ronald and Sandow, Alexander",10.1016/J.JSIS.2016.08.002,article,,https://dblp.org/rec/journals/jsis/KaschigMS16
D_000599,000599,dblp,,1,25,2016,A Commentary: Theory appropriation and the growth of knowledge,The Journal of Strategic Information Systems,"Lee, Allen S.",10.1016/J.JSIS.2016.02.008,article,,https://dblp.org/rec/journals/jsis/Lee16
D_000600,000600,dblp,,1,25,2016,Managing inter-organizational knowledge sharing,The Journal of Strategic Information Systems,"Loebbecke, Claudia and van Fenema, Paul C. and Powell, Philip",10.1016/J.JSIS.2015.12.002,article,,https://dblp.org/rec/journals/jsis/LoebbeckeFP16
D_000601,000601,dblp,,4,25,2016,A communicative-tension model of change-induced collective voluntary turnover in IT,The Journal of Strategic Information Systems,"Naidoo, Rennie",10.1016/J.JSIS.2016.09.002,article,,https://dblp.org/rec/journals/jsis/Naidoo16
D_000602,000602,dblp,,1,25,2016,"A response to ""Transaction Cost Economics on Trial Again""",The Journal of Strategic Information Systems,"Schermann, Michael and Yetton, Philip and Krcmar, Helmut",10.1016/J.JSIS.2016.02.003,article,,https://dblp.org/rec/journals/jsis/SchermannYK16
D_000603,000603,dblp,,4,25,2016,Do shareholders favor business analytics announcements?,The Journal of Strategic Information Systems,"Teo, Thompson S. H. and Nishant, Rohit and Koh, Pauline B. L.",10.1016/J.JSIS.2016.05.001,article,,https://dblp.org/rec/journals/jsis/TeoNK16
D_000604,000604,dblp,,2,25,2016,Social media network behavior: A study of user passion and affect,The Journal of Strategic Information Systems,"Wakefield, Robin L. and Wakefield, Kirk L.",10.1016/J.JSIS.2016.04.001,article,,https://dblp.org/rec/journals/jsis/WakefieldW16
D_000605,000605,dblp,,3,25,2016,Expectable use: An important facet of IT usage,The Journal of Strategic Information Systems,"Walsh, Isabelle and Gettler-Summa, Mireille and Kalika, Michel",10.1016/J.JSIS.2016.01.003,article,,https://dblp.org/rec/journals/jsis/WalshGK16
D_000606,000606,dblp,,1,26,2017,Performance implications of information-value offering in e-service systems: Examining the resource-based perspective and innovation strategy,The Journal of Strategic Information Systems,"Chuang, Shu-Hui and Lin, Hong-Nan",10.1016/J.JSIS.2016.09.001,article,,https://dblp.org/rec/journals/jsis/ChuangL17
D_000607,000607,dblp,,1,26,2017,Towards analysing the rationale of information security non-compliance: Devising a Value-Based Compliance analysis method,The Journal of Strategic Information Systems,"Kolkowska, Ella and Karlsson, Fredrik and Hedström, Karin",10.1016/J.JSIS.2016.08.005,article,,https://dblp.org/rec/journals/jsis/KolkowskaKH17
D_000608,000608,dblp,,2,26,2017,"Distinguishing the effects of B2B information quality, system quality, and service outcome quality on trust and distrust",The Journal of Strategic Information Systems,"McKnight, D. Harrison and Lankton, Nancy K. and Nicolaou, Andreas I. and Price, Jean",10.1016/J.JSIS.2017.01.001,article,,https://dblp.org/rec/journals/jsis/McKnightLNP17
D_000609,000609,dblp,,1,26,2017,The paradoxical effects of legal intervention over unethical information technology use: A rational choice theory perspective,The Journal of Strategic Information Systems,"Charki, Mohamed Hédi and Josserand, Emmanuel and Charki, Nabila Boukef",10.1016/J.JSIS.2016.07.001,article,,https://dblp.org/rec/journals/jsis/CharkiJC17
D_000610,000610,dblp,,4,26,2017,Firestorms: Modeling conflict diffusion and management strategies in online communities,The Journal of Strategic Information Systems,"Hauser, Florian and Hautz, Julia and Hutter, Katja and Füller, Johann",10.1016/J.JSIS.2017.01.002,article,,https://dblp.org/rec/journals/jsis/HauserHHF17
D_000611,000611,dblp,,2,26,2017,Closing the loop: Empirical evidence for a positive feedback model of IT business value creation,The Journal of Strategic Information Systems,"Baker, Jeff and Song, Jaeki and Jones, Donald R.",10.1016/J.JSIS.2016.12.001,article,,https://dblp.org/rec/journals/jsis/BakerSJ17
D_000612,000612,dblp,,4,26,2017,Not just an ego-trip: Exploring backers' motivation for funding in incentive-based crowdfunding,The Journal of Strategic Information Systems,"Bretschneider, Ulrich and Leimeister, Jan Marco",10.1016/J.JSIS.2017.02.002,article,,https://dblp.org/rec/journals/jsis/BretschneiderL17
D_000613,000613,dblp,,1,26,2017,"Strategy, Resource Orchestration and E-commerce Enabled Social Innovation in Rural China",The Journal of Strategic Information Systems,"Cui, Miao and Pan, Shan L. and Newell, Sue and Cui, Lili",10.1016/J.JSIS.2016.10.001,article,,https://dblp.org/rec/journals/jsis/CuiPNC17
