ID,ENTRYTYPE,doi,journal,title,year,volume,number,dblp_key,metadata_source,author,file,grobid-version,note,pages,url,language
0000000828,article,10.1080/0960085X.2020.1782275,European Journal of Information Systems,Effects of peers and network position on user participation in a firm-hosted software community: the moderating role of network centrality,,29,5,,,"Wang, Xiaolei and Ow, Terence T and Liu, Luning and Feng, Yuqiang and Liang, Yuan and Maruping, Likoebe and Matook, Sabine",data/pdfs/29_5/WangOwLiuEtAl2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000000829,article,10.1057/PALGRAVE.EJIS.3000524,European Journal of Information Systems,Information systems development as emergent socio-technical change: a practice approach,2005,14,1,,,"Luna-Reyes, Luis F and Zhang, Jing and Ramo ´n Gil-Garcı, J. and Cresswell, Anthony M",data/pdfs/14_1/LunaReyesZhangGilGarciaEtAl2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000000830,article,10.1057/EJIS.2010.7,European Journal of Information Systems,Project failure en masse: a study of loose budgetary control in ISD projects,2010,19,3,,,"Conboy, Kieran",data/pdfs/19_3/Conboy2010.pdf,lfoppiano/grobid:0.8.1,,,,
0000000831,article,10.1057/PALGRAVE.EJIS.3000697,European Journal of Information Systems,The conundrum of IT management*,,16,4,,,"Peppard, Joe",data/pdfs/16_4/Peppard2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000000832,article,10.1080/0960085X.2020.1816146,European Journal of Information Systems,Exposing patterns of adult solicitor behaviour: towards a theory of control within the cybersexual abuse of youth,,30,6,,,"Barber, Connie S and Cristina Bettez, Silvia and Ågerfalk, Pär and Gallivan, Mike",data/pdfs/30_6/BarberBettez2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000000833,article,10.1057/PALGRAVE.EJIS.3000691,European Journal of Information Systems,Model-driven component adaptation in the context of Web Engineering,,16,4,,,"Moreno Vergara, Nathalie and Linero, Jose ´m Troya and Moreno, Antonio Vallecillo and Vergara, Nathalie Moreno",data/pdfs/16_4/VergaraLineroMoreno2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000000834,article,10.1057/EJIS.2013.16,European Journal of Information Systems,Interrelationships of identity and technology in IT assimilation,2013,23,1,,,"Leclercq- Vandelannoitte, Aurélie",data/pdfs/23_1/LeclercqVandelannoitte2014.pdf,lfoppiano/grobid:0.8.1,,,,
0000000835,article,10.1080/0960085X.2020.1869914,European Journal of Information Systems,Co-creating business value through IT-business operational alignment in inter-organisational relationships: empirical evidence from regional networks,,31,2,,,"Trang, Simon and Mandrella, Markus and Marrone, Mauricio and Kolbe, Lutz M and Ngwenyama, Ojelanki and Benitez, Jose",data/pdfs/31_2/Co creating business value through IT business operational alignment in inter organisational relationships empirical evidence from regional networks.pdf,lfoppiano/grobid:0.8.1,,,,
0000000836,article,10.1057/EJIS.2008.35,European Journal of Information Systems,Creating social entrepreneurship in local government,,17,4,,,"Irani, Zahir and Elliman, Tony",data/pdfs/17_4/IraniElliman2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000000837,article,,European Journal of Information Systems,Institutional dimensions in information technology implementation in complex network settings,,6,2,,,"Christiaanse, E. and Huigen, J.",data/pdfs/6_2/3000258a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000838,article,,European Journal of Information Systems,Tools for SSM: a justification -a reply to 'critique of two contributions to soft systems methodology',,2,4,,,"Avison, D. E and Shah, H. U and Golder, P. A",data/pdfs/2_4/Avison_Tools For Ssm A Justifi.pdf,lfoppiano/grobid:0.8.1,,,,
0000000839,article,,European Journal of Information Systems,,,3,3,,,,data/pdfs/3_3/Book_review_4.pdf,lfoppiano/grobid:0.8.1,Book review,,,
0000000840,article,,European Journal of Information Systems,EJIS$$154P,,9,4,,,,data/pdfs/9_4/Smithson2000.pdf,lfoppiano/grobid:0.8.1,,,,
0000000841,article,10.1057/EJIS.2011.53,European Journal of Information Systems,Improving validity and reliability in longitudinal case study timelines,2011,21,2,,,"Street, Christopher T and Ward, Kerry W",data/pdfs/21_2/StreetWard2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000000842,article,,European Journal of Information Systems,Passive resistance misuse: overt support and covert recalcitrance in IS implementation,,5,3,,,"Marakas, G. M and Hornik, S.",data/pdfs/5_3/Marakas1996_Passive Resistance.pdf,lfoppiano/grobid:0.8.1,,,,
0000000843,article,10.1080/0960085X.2018.1475876,European Journal of Information Systems,,2018,27,6,,,"Bellman, Steven and Murray, Kyle B",data/pdfs/27_6/BellmanMurray2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000844,article,,European Journal of Information Systems,External information source and channel effectiveness and the diffusion of CASE innovations: an empirical study,,4,2,,,,data/pdfs/4_2/Arai_External Information Sour.pdf,lfoppiano/grobid:0.8.1,,,,
0000000845,article,10.1057/PALGRAVE.EJIS.3000494,European Journal of Information Systems,Broadband development in South Korea: institutional and cultural factors,,13,2,,,"Choudrie, Jyoti and Lee, Heejin",data/pdfs/13_2/ChoudrieLee2004.pdf,lfoppiano/grobid:0.8.1,,,,
0000000846,article,10.1080/0960085X.2020.1728200,European Journal of Information Systems,The complementarity of autonomy and control in mobile work,,29,2,,,"Porter, Amanda J and Van Den Hooff, Bart and Myers, Michael and Coombs, Crispin",data/pdfs/29_2/PortervandenHooff2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000000847,article,10.1057/S41303-016-0020-3,European Journal of Information Systems,Contextualizing the twin concepts of systematicity and transparency in information systems literature reviews,2016,25,6,,,"Pare, Guy and Tate, Mary and Johnstone, David and Kitsiou, Spyros",data/pdfs/25_6/PareTateJohnstoneEtAl2016.pdf,lfoppiano/grobid:0.8.1,,,,
0000000848,article,,European Journal of Information Systems,,,1,1,,,,data/pdfs/1_1/Vlatko.pdf,lfoppiano/grobid:0.8.1,Book review,,,
0000000849,article,10.1057/EJIS.2011.9,European Journal of Information Systems,Towards the improved treatment of generalization of knowledge claims in IS research: drawing general conclusions from samples,2011,21,1,,,"Seddon, Peter B and Scheepers, Rens",data/pdfs/21_1/SeddonScheepers2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000000850,article,10.1080/0960085X.2018.1471789,European Journal of Information Systems,"Being critical is good, but better with philosophy! From digital transformation and values to the future of IS research",,27,3,,,"Rowe, Frantz",data/pdfs/27_3/Rowe2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000851,article,10.1057/EJIS.2008.2,European Journal of Information Systems,Stakeholder management in IOS projects: analysis of an attempt to implement an electronic patient file,,17,2,,,"Boonstra, Albert and Boddy, David and Bell, Sheena",data/pdfs/17_2/BoonstraBoddyBell2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000000852,article,,European Journal of Information Systems,EJIS$$156P,,10,1,,,"Mahmood, M. O and Szewczak, E. J",data/pdfs/10_1/Land2001.pdf,lfoppiano/grobid:0.8.1,Book review,,,
0000000853,article,10.1057/EJIS.2014.28,European Journal of Information Systems,Knowledge sharing intention in the United States and China: a cross-cultural study,2014,24,3,,,"Chang, Yu-Wei and Hsu, Ping-Yu and Shiau, Wen-Lung and Tsai, Chung-Chih",data/pdfs/24_3/ChangHsuShiauEtAl2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000000854,article,10.1057/PALGRAVE.EJIS.3000701,European Journal of Information Systems,"Questioning the IT artefact: user practices that can, could, and cannot be supported in packaged-software designs",,16,5,,,"Chiasson, M. W and Green, L. W and Conn, Conn and Conn Conn, Conn and Conn and Conn, Strength",data/pdfs/16_5/ChiassonGreen2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000000855,article,10.1057/EJIS.2015.2,European Journal of Information Systems,Information system integration in mergers and acquisitions: research ahead,,24,2,,,"Hedman, Jonas and Sarker, Suprateek",data/pdfs/24_2/HedmanSarker2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000000856,article,10.1057/PALGRAVE.EJIS.3000501,European Journal of Information Systems,Can Thomas Kuhn's paradigms help us understand software engineering?,,13,3,,,"Wernick, Paul and Hall, Tracy and Systems, Software and Group and Kuhn, Thomas",data/pdfs/13_3/WernickHall2004.pdf,lfoppiano/grobid:0.8.1,,,,
0000000857,article,,European Journal of Information Systems,Experience from using information technology in the training of managers,,2,2,,,"Pintelas, P. and Kameas, A.",data/pdfs/2_2/Pintelas_Experience From Using.pdf,lfoppiano/grobid:0.8.1,,,,
0000000858,article,,European Journal of Information Systems,Factors critical to the success of executive information systems in British Airways,,1,1,,,"Cottrell, N. and Rapley, K.",data/pdfs/1_1/Cottrell.pdf,lfoppiano/grobid:0.8.1,,,,
0000000859,article,,European Journal of Information Systems,,,1,3,,,,data/pdfs/1_3/hombach1991.pdf,lfoppiano/grobid:0.8.1,Contents,,,
0000000860,article,10.1057/EJIS.2012.33,European Journal of Information Systems,The role of online seller reviews and product price on buyers' willingness-to-pay: a risk perspective,2012,22,4,,,"Wu, Jianan and Ayala Gayta, Edgardo Arturo",data/pdfs/22_4/WuGaytan2013.pdf,lfoppiano/grobid:0.8.1,,,,
0000000861,article,10.1057/PALGRAVE/EJIS/3000428,European Journal of Information Systems,(IS) 3 : Is Information Systems an intellectual subject? 1,,11,3,,,"Paul, R. J",data/pdfs/11_3/Paul2002_(Is) 3 Is Informatio.pdf,lfoppiano/grobid:0.8.1,,,,
0000000862,article,10.1080/0960085X.2019.1673672,European Journal of Information Systems,The case for classes and instances -a response to representing instances: the case for reengineering conceptual modelling grammars,,28,6,,,"Eriksson, Owen and Johannesson, Paul and Bergholtz, Maria and Agerfalk, Par and Karlsson, Fredrik",data/pdfs/28_6/ErikssonJohannessonBergholtz2019.pdf,lfoppiano/grobid:0.8.1,,,,
0000000863,article,10.1057/EJIS.2009.27,European Journal of Information Systems,"'Lots done, more to do': the current state of agile systems development research",,18,4,,,"Abrahamsson, Pekka and Finland, Kieran and Conboy, Nui and Galway, Ireland and Wang, Xiaofeng",data/pdfs/18_4/AbrahamssonConboyWang2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000000864,article,,European Journal of Information Systems,Towards an enterprise architecture for public administration using a top-down approach,,9,4,,,"Peristeras, V. and Tarabanis, K.",data/pdfs/9_4/PeristerasTarabanis2000.pdf,lfoppiano/grobid:0.8.1,,,,
0000000865,article,,European Journal of Information Systems,The Component-based Business: Plug and Play,,10,3,,,"Veryard, R. and Verlag, Springer",data/pdfs/10_3/Cook2001.pdf,lfoppiano/grobid:0.8.1,Book review,,,
0000000866,article,10.1057/EJIS.2008.58,European Journal of Information Systems,untitled,,17,6,,,"Van Der Heijden, Hans",data/pdfs/17_6/vanderHeijden2008a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000867,article,10.1057/PALGRAVE.EJIS.3000576,European Journal of Information Systems,Governance lessons from the experience of telecentres in Kerala,,14,4,,,"Madon, Shirin",data/pdfs/14_4/Madon2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000000868,article,,European Journal of Information Systems,The Evaluation of Management Information Systems: A Dynamic and Holistic Approach,,3,3,,,"Wolstenholme, Eric F and Henderson, Simon and Gavine, Allan",data/pdfs/3_3/Book_review_1.pdf,lfoppiano/grobid:0.8.1,Contents,,,
0000000869,article,10.1057/EJIS.2015.3,European Journal of Information Systems,Discovery paths: exploring emergence and IT evolutionary design in cross-border M&As. Analysing Grupo Santander's acquisition of Abbey (2004-2009),,24,2,,,"Busquets, Javier",data/pdfs/24_2/Busquets2015_Corrigendum.pdf,lfoppiano/grobid:0.8.1,Correction,,,
0000000870,article,10.1057/S41303-016-0030-1,European Journal of Information Systems,Modeling interferences in information systems design for cyberphysical systems: Insights from a smart grid application,,27,2,,,"Brandt, Tobias and Feuerriegel, Stefan and Neumann, Dirk",data/pdfs/27_2/BrandtFeuerriegelNeumann2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000871,article,10.1080/0960085X.2017.1390187,European Journal of Information Systems,Online health communities: how do community members build the trust required to adopt information and form close relationships?,,27,1,,,"Fan, Hanmei and Lederman, Reeva",data/pdfs/27_1/FanLederman2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000872,article,,European Journal of Information Systems,Bundling strategy in base-supplemental goods markets: the case of Microsoft,,9,4,,,"Lee, Sang-Yong Tom",data/pdfs/9_4/Lee2000.pdf,lfoppiano/grobid:0.8.1,,,,
0000000873,article,10.1057/EJIS.2015.22,European Journal of Information Systems,Supporting the design of data integration requirements during the development of data warehouses: a communication theory-based approach,2016,26,1,,,"Rosenkranz, Christoph and Holten, Roland and Räkers, Marc and Behrmann, Wolf",data/pdfs/26_1/RosenkranzHoltenRakersEtAl2017.pdf,lfoppiano/grobid:0.8.1,,,,
0000000874,article,,European Journal of Information Systems,CSFs and sources of assistance and expertise in strategic IS planning: a Singapore perspective,,6,3,,,"Ang, J. and Teo, Tsh",data/pdfs/6_3/3000263a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000875,article,10.1080/0960085X.2020.1771222,European Journal of Information Systems,A multi-level influence model of COVID-19 themed cybercrime,,29,3,,,"Naidoo, Rennie and Ågerfalk, Pär and Conboy, Kieran and Myers, Michael",data/pdfs/29_3/Naidoo2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000000876,article,10.1080/0960085X.2019.1627489,European Journal of Information Systems,,2019,28,6,,,"Qi, John and Yang, Chia-Han and Dong, John Qi and Te'eni, Dov and Katsamakas, Evangelos",data/pdfs/28_6/DongYang2019.pdf,lfoppiano/grobid:0.8.1,,,,
0000000877,article,,European Journal of Information Systems,Assessing determinants of desirable ES impact on end-user jobs,,5,4,,,"Yoon, Y. and Guimaraes, T. and Clevenson, A. B",data/pdfs/5_4/Yoon1996_Assessing Determinant.pdf,lfoppiano/grobid:0.8.1,,,,
0000000878,article,,European Journal of Information Systems,Managing Electronic Services; A Public Sector Perspective,,10,3,,,"Gronlund, A.",data/pdfs/10_3/Preston2001.pdf,lfoppiano/grobid:0.8.1,Book review,,,
0000000879,article,10.1080/0960085X.2021.1895682,European Journal of Information Systems,Combating COVID-19 fake news on social media through fact checking: antecedents and consequences,,30,4,,,"Schuetz, Sebastian W and Sykes, Tracy Ann and Venkatesh, Viswanath and Ågerfalk, Pär and Conboy, Kieran and Myers, Michael",data/pdfs/30_4/SchuetzSykesVenkatesh2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000000880,article,,European Journal of Information Systems,,,5,4,,,,data/pdfs/5_4/Editorial.pdf,lfoppiano/grobid:0.8.1,,,,
0000000881,article,10.1057/PALGRAVE.EJIS.3000661,European Journal of Information Systems,What sort of community is the European Conference on Information Systems? A social network analysis 1993-2005,,16,1,,,"Vidgen, Richard and Henneberg, Stephan and Naude, Peter",data/pdfs/16_1/VidgenHennebergNaude2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000000882,article,,European Journal of Information Systems,Integrating case study and survey research methods: an example in information systems,,3,2,,,"Gable, G. G",data/pdfs/3_2/Gable_Integrating Case Study A.pdf,lfoppiano/grobid:0.8.1,,,,
0000000883,article,10.1057/EJIS.2008.7,European Journal of Information Systems,For better or worse: how we apply journal ranking lists,,17,2,,,"Baskerville, Richard",data/pdfs/17_2/Baskerville2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000000884,article,10.1057/EJIS.2009.35,European Journal of Information Systems,Progress in information systems research,,18,5,,,"Van Der Heijden, Hans",data/pdfs/18_5/vanderHeijden2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000000885,article,10.1057/EJIS.2010.9,European Journal of Information Systems,Evaluating cross-organizational impacts of information technology -an empirical analysis,2010,19,2,,,"Banker, Rajiv D and Chang, Hsihui and Kao, Yi-Ching",data/pdfs/19_2/BankerChangKao2010.pdf,lfoppiano/grobid:0.8.1,,,,
0000000886,article,,European Journal of Information Systems,,,4,2,,,,data/pdfs/4_2/Book_review_2.pdf,lfoppiano/grobid:0.8.1,Book review,,,
0000000887,article,10.1057/EJIS.2014.11,European Journal of Information Systems,Mobile information systems and organisational control: beyond the panopticon metaphor?,2014,23,5,,,"Leclercq-Vandelannoitte, Aurélie and Isaac, Henri and Kalika, Michel and Leclercq- Vandelannoitte, Aurélie",data/pdfs/23_5/LeclercqVandelannoitteIsaacKalika2014.pdf,lfoppiano/grobid:0.8.1,,,,
0000000888,article,10.1057/EJIS.2012.23,European Journal of Information Systems,Information privacy and correlates: an empirical attempt to bridge and distinguish privacy-related concepts,2012,22,3,,,"Dinev, Tamara and Xu, Heng and Smith, Jeff H and Hart, Paul",data/pdfs/22_3/DinevXuSmithEtAl2013.pdf,lfoppiano/grobid:0.8.1,,,,
0000000889,article,,European Journal of Information Systems,HADT: Hypermedia application development tool for tourist applications,,2,2,,,"Hatzopoulos, M. and Vazirgiannis, M. and Rizos, I.",data/pdfs/2_2/Hatzopoulos_Hadt Hypermedia Ap.pdf,lfoppiano/grobid:0.8.1,,,,
