ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,doi,file,ENTRYTYPE,year,note
P_0000000650,0000000650,pdf,6,21,Willing to pay for quality personalization? Trade-off between quality and privacy,European Journal of Information Systems,"Li, Ting and Unger, Till",lfoppiano/grobid:0.8.1,10.1057/EJIS.2012.13,data/pdfs/21_6/LiUnger2012.pdf,article,2012,
P_0000000651,0000000651,pdf,3,17,IT employment prospects: beyond the dotcom bubble,European Journal of Information Systems,"Panko, Raymond R",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.19,data/pdfs/17_3/Panko2008.pdf,article,,
P_0000000652,0000000652,pdf,4,1,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/1_4/Book_review_2.pdf,article,,Book review
P_0000000653,0000000653,pdf,5,16,Implementing packaged enterprise software in multi-site firms: intensification of organizing and learning,European Journal of Information Systems,"Van Fenema, Paul C and Koppius, Otto R and Van Baalen, Peter J and Al",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000708,data/pdfs/16_5/vanFenemaKoppiusvanBaalen2007.pdf,article,,
P_0000000654,0000000654,pdf,6,21,Understanding overbidding behavior in C2C auctions: an escalation theory perspective,European Journal of Information Systems,"Park, Sang Cheol and Keil, Mark and Kim, Jong Uk and Bock, Gee-Woo",lfoppiano/grobid:0.8.1,10.1057/EJIS.2012.11,data/pdfs/21_6/ParkKeilKimEtAl2012.pdf,article,2012,
P_0000000655,0000000655,pdf,4,15,Privacy calculus model in e-commerce -a study of Italy and the United States,European Journal of Information Systems,"Dinev, Tamara and Bellotto, Massimo and Hart, Paul and Russo, Vincenzo and Serra, Ilaria and Colautti, Christian",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000590,data/pdfs/15_4/DinevBellottoHartEtAl2006.pdf,article,,
P_0000000656,0000000656,pdf,3,17,Enacting computer workaround practices within a medication dispensing system,European Journal of Information Systems,"Azad, Bijan and King, Nelson",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.14,data/pdfs/17_3/AzadKing2008.pdf,article,2008,
P_0000000657,0000000657,pdf,3,26,The limits to language in doing systems design,European Journal of Information Systems,"Boland, Richard J and Lyytinen, Kalle and Avital, Michel and Mathiassen, Lars and Schultze, Ulrike",lfoppiano/grobid:0.8.1,10.1057/S41303-017-0043-4,data/pdfs/26_3/BolandLyytinen2017.pdf,article,2017,
P_0000000658,0000000658,pdf,2,28,"Critical review of organisation-technology sensemaking: towards technology materiality, discovery, and action",European Journal of Information Systems,"Mesgari, Mostafa and Okoli, Chitu and Conboy, Kieran and Wang, Xiaofeng",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1524420,data/pdfs/28_2/MesgariOkoli2019.pdf,article,,
P_0000000659,0000000659,pdf,1,24,Challenges in learning and improving continuously,European Journal of Information Systems,"Te'eni, Dov",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.37,data/pdfs/24_1/Challenges In Learning And Improving Continuously.pdf,article,,
P_0000000660,0000000660,pdf,4,17,Strategic scanning project failure and abandonment factors: lessons learned,European Journal of Information Systems,"Lesca, Nicolas and Caron-Fasan, Marie-Laurence",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.21,data/pdfs/17_4/LescaCaronFasan2008.pdf,article,2008,
P_0000000661,0000000661,pdf,1,15,The Global Information Technology Report: Efficiency in an Increasingly Connected World,European Journal of Information Systems,"Dutta, S. and Lopez-Claros, A. and Elliott, Geoffrey",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000526,data/pdfs/15_1/DuttaLopezClarosElliott2006.pdf,article,,Book review
P_0000000662,0000000662,pdf,1,4,Matching information technology and organizational structure: an empirical study with implications for performance,European Journal of Information Systems,"Raymond, L. and Pare, G. and Bergeron, F. and De, Benjamin R I and Morton, Scott and The, ).",lfoppiano/grobid:0.8.1,,data/pdfs/4_1/Raymond1995_Matching Informati.pdf,article,,
P_0000000663,0000000663,pdf,1,23,Performing embodied identity in virtual worlds,European Journal of Information Systems,"Schultze, Ulrike",lfoppiano/grobid:0.8.1,10.1057/EJIS.2012.52,data/pdfs/23_1/Schultze2014.pdf,article,2012,
P_0000000664,0000000664,pdf,4,2,Information retrieval systems for professionals: a case study of computer supported legal research,European Journal of Information Systems,"Hertzum, M. and S0es, H. and Fr0kj, E. and Er, /.",lfoppiano/grobid:0.8.1,,data/pdfs/2_4/Hertzum_Information Retrieval .pdf,article,,
P_0000000665,0000000665,pdf,2,14,EJIS special issue on making enterprise systems work,European Journal of Information Systems,"Themistocleous, Marinos and Watson, Ed",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000534,data/pdfs/14_2/ThemistocleousWatson2005.pdf,article,,
P_0000000666,0000000666,pdf,3,16,Does Domberger's theory of 'The Contracting Organization' explain why organizations outsource IT and the levels of satisfaction achieved?,European Journal of Information Systems,"Seddon, Peter B and Cullen, Sara and Willcocks, Leslie P",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000664,data/pdfs/16_3/SeddonCullenWillcocks2007.pdf,article,,
P_0000000667,0000000667,pdf,2,23,Why would we care about privacy?,European Journal of Information Systems,"Dinev, Tamara",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.1,data/pdfs/23_2/Dinev2014.pdf,article,,
P_0000000668,0000000668,pdf,2,25,Factors influencing the intention to comply with data protection regulations in hospitals: based on gender differences in behaviour and deterrence,European Journal of Information Systems,"Foth, Michael",lfoppiano/grobid:0.8.1,10.1057/EJIS.2015.9,data/pdfs/25_2/Foth2016.pdf,article,2015,
P_0000000669,0000000669,pdf,1,21,Latent Semantic Analysis: five methodological recommendations,European Journal of Information Systems,"Evangelopoulos, Nicholas and Zhang, Xiaoni and Prybutok, Victor R",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.61,data/pdfs/21_1/EvangelopoulosZhangPrybutok2012.pdf,article,2010,
P_0000000670,0000000670,pdf,2,15,Change factors requiring agility and implications for IT,European Journal of Information Systems,"Van Oosterhout, Marcel and Waarts, Eric and Van Hillegersberg, Jos and Al",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000601,data/pdfs/15_2/vanOosterhoutWaartsvanHillegersberg2006.pdf,article,,
P_0000000671,0000000671,pdf,1,5,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/5_1/_Editorial.pdf,article,,
P_0000000672,0000000672,pdf,1,23,Organizational identity and information systems: how organizational ICT reflect who an organization is,European Journal of Information Systems,"Tyworth, Michael and Smeal",lfoppiano/grobid:0.8.1,10.1057/EJIS.2013.32,data/pdfs/23_1/Tyworth2014.pdf,article,2013,
P_0000000673,0000000673,pdf,6,16,An organizational learning perspective on the assimilation of electronic medical records among small physician practices,European Journal of Information Systems,"Reardon, John L and Davidson, Elizabeth",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000714,data/pdfs/16_6/ReardonDavidson2007.pdf,article,,
P_0000000674,0000000674,pdf,6,28,IT-leveraged network value cocreation: a case study of the value cocreation process and value capture in the South Korean broadcast advertising industry,European Journal of Information Systems,"Kim, Jongwoo and Cho, Sunyoung and Ramesh, Balasubramaniam and Rowe, Frantz and Holmstrom, Jonny",lfoppiano/grobid:0.8.1,10.1080/0960085X.2019.1669494,data/pdfs/28_6/KimChoRamesh2019.pdf,article,,
P_0000000675,0000000675,pdf,3,10,An investigation of the factors affecting the successful treatment of organisational issues in systems development projects,European Journal of Information Systems,"Doherty, N. F and King, M.",lfoppiano/grobid:0.8.1,,data/pdfs/10_3/DohertyKing2001.pdf,article,,
P_0000000676,0000000676,pdf,2,9,EJIS$$121P,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/9_2/UnknownUNKNOWNag.pdf,article,,Book review
P_0000000677,0000000677,pdf,6,26,Which phish get caught? An exploratory study of individuals 0 susceptibility to phishing,European Journal of Information Systems,"Moody, Gregory D and Galletta, Dennis F and Dunn, Brian Kimball and Lee and Lowry, Paul Benjamin and Dinev, Tamara and Willison, Robert",lfoppiano/grobid:0.8.1,10.1057/S41303-017-0058-X,data/pdfs/26_6/MoodyGallettaDunn2017.pdf,article,2017,
P_0000000678,0000000678,pdf,5,14,"Governance, architecture and action: Claudio's Shih",European Journal of Information Systems,"Navarra, Diego D",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000561,data/pdfs/14_5/Navarra2005.pdf,article,,
P_0000000679,0000000679,pdf,6,16,An empirical examination of patient-physician portal acceptance,European Journal of Information Systems,"Klein, Richard",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000719,data/pdfs/16_6/Klein2007.pdf,article,,
P_0000000680,0000000680,pdf,2,7,Diversity in information systems action research methods,European Journal of Information Systems,"Baskerville, R. and Wood-Harper, A. T",lfoppiano/grobid:0.8.1,,data/pdfs/7_2/Baskerville1998_Diversity In I.pdf,article,,
P_0000000681,0000000681,pdf,3,27,"Phronesis, argumentation and puzzle solving in IS research: illustrating an approach to phronetic IS research practice",European Journal of Information Systems,"Ngwenyama, Ojelanki and Klein, Stefan",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1435229,data/pdfs/27_3/NgwenyamaKlein2018.pdf,article,,
P_0000000682,0000000682,pdf,3,20,The digital divide and t-government in the United States: using the technology acceptance model to understand usage,European Journal of Information Systems,"Sipior, Janice C and Ward, Burke T and Connolly, Regina",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.64,data/pdfs/20_3/SipiorWardConnolly2011.pdf,article,2010,
P_0000000683,0000000683,pdf,5,26,Impact of executive compensation on the execution of IT-based environmental strategies under competition,European Journal of Information Systems,"Chan, Ricky Y K and Ma, Katherine H Y",lfoppiano/grobid:0.8.1,10.1057/S41303-017-0052-3,data/pdfs/26_5/ChanYMa2017.pdf,article,2017,
P_0000000684,0000000684,pdf,2,27,Design science research genres: introduction to the special issue on exemplars and criteria for applicable design science research,European Journal of Information Systems,"Peffers, Ken and Tuunanen, Tuure and Niehaves, Björn",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1458066,data/pdfs/27_2/PeffersTuunanenNiehaves2018.pdf,article,,
P_0000000685,0000000685,pdf,4,27,Conceptualizing business-to-thing interactions -A sociomaterial perspective on the Internet of Things,European Journal of Information Systems,"Oberländer, Anna Maria and Röglinger, Maximilian and Rosemann, Michael and Kees, Alexandra",lfoppiano/grobid:0.8.1,10.1080/0960085X.2017.1387714,data/pdfs/27_4/OberlanderRoglingerRosemannEtAl2018.pdf,article,,
P_0000000686,0000000686,pdf,4,24,Examining the antecedents of user gratification and its effects on individuals' social network services usage: the moderating role of habit,European Journal of Information Systems,"Chiu, Chao-Min and Huang, Hsin-Yi",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.9,data/pdfs/24_4/ChiuHuang2015.pdf,article,2014,
P_0000000687,0000000687,pdf,6,26,Why security and privacy research lies at the centre of the information systems (IS) artefact: proposing a bold research agenda,European Journal of Information Systems,"Lowry, Paul Benjamin and Dinev, Tamara and Willison, Robert",lfoppiano/grobid:0.8.1,10.1057/S41303-017-0066-X,data/pdfs/26_6/LowryDinevWillison2017.pdf,article,,
P_0000000688,0000000688,pdf,2,27,An information system design theory for the comparative judgement of competences,European Journal of Information Systems,"Coenen, Tanguy and Coertjens, Liesje and Vlerick, Peter and Lesterhuis, Marije and Anneleen, Viona and Mortier and Donche, Vincent and Ballon, Pieter and De Maeyer, Sven",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1445461,data/pdfs/27_2/CoenenCoertjensVlerickEtAl2018.pdf,article,,
P_0000000689,0000000689,pdf,2,16,e-Government information systems: Evaluation-led design for public value and client trust,European Journal of Information Systems,"Grimsley, Mike and Meehan, Anthony",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000674,data/pdfs/16_2/GrimsleyMeehan2007.pdf,article,,
P_0000000690,0000000690,pdf,3,9,CEO and CIO perceptions of information systems strategy: evidence from Hong Kong,European Journal of Information Systems,"Tai, L. A and Phelps, R.",lfoppiano/grobid:0.8.1,,data/pdfs/9_3/TaiPhelps2000.pdf,article,,
P_0000000691,0000000691,pdf,2,19,Building a successful relationship in business process outsourcing: an exploratory study,European Journal of Information Systems,"Bharadwaj, Sangeeta S and Bhushan, Kul and Saxena, C. and Halemane, Murthy D",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.8,data/pdfs/19_2/BharadwajSaxenaHalemane2010.pdf,article,2010,
P_0000000692,0000000692,pdf,6,19,Analysing IOIS adoption through structural contradictions,European Journal of Information Systems,"Rodo, Juan and Sese, Feliciano",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.44,data/pdfs/19_6/RodonSese2010.pdf,article,2010,
P_0000000693,0000000693,pdf,1,28,Directions for research on gender imbalance in the IT profession,European Journal of Information Systems,"Gorbacheva, Elena and Beekhuyzen, Jenine and Vom Brocke, Jan and Becker, Jörg and Rowe, Frantz",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1495893,data/pdfs/28_1/GorbachevaBeekhuyzenBrockeEtAl2019.pdf,article,,
P_0000000694,0000000694,pdf,4,16,DSMDiff: a differentiation tool for domain-specific models,European Journal of Information Systems,"Lin, Yuehua and Gray, Jeff and ´de ´ric Jouault, Fre",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000685,data/pdfs/16_4/LinGrayJouault2007.pdf,article,,
P_0000000695,0000000695,pdf,5,14,Taking care of invisible technology,European Journal of Information Systems,"Sorrentino, Maddalena",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000563,data/pdfs/14_5/Sorrentino2005.pdf,article,,
P_0000000696,0000000696,pdf,1,13,Action-oriented conceptual modellingw,European Journal of Information Systems,"¨r, Pa and ˚gerfalk, J. A and Eriksson, Owen",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000486,data/pdfs/13_1/AgerfalkEriksson2004.pdf,article,,
P_0000000697,0000000697,pdf,3,22,Digital business reporting standards: mapping the battle in France,European Journal of Information Systems,"´ronique Guilloux, Ve and Locke, Joanne and Lowe, Alan",lfoppiano/grobid:0.8.1,10.1057/EJIS.2012.5,data/pdfs/22_3/GuillouxLockeLowe2013.pdf,article,2012,
P_0000000698,0000000698,pdf,1,28,Elaborating ADR while drifting away from its essence: A commentary on Mullarkey and Hevner,European Journal of Information Systems,"Sein, Maung K and Rossi, Matti",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1527189,data/pdfs/28_1/SeinRossi2019.pdf,article,,
P_0000000699,0000000699,pdf,4,18,Simulating mixed agile and plan-based requirements prioritization strategies: proof-of-concept and practical implications,European Journal of Information Systems,"Port, Daniel and Bui, Tung",lfoppiano/grobid:0.8.1,10.1057/EJIS.2009.19,data/pdfs/18_4/PortBui2009.pdf,article,2009,
P_0000000700,0000000700,pdf,1,12,Are European IS Journals under-rated? An answer based on citation analysis,European Journal of Information Systems,"Katerattanakul, Pairin and Han, Bernard",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000447,data/pdfs/12_1/KaterattanakulHan2003.pdf,article,,
P_0000000701,0000000701,pdf,1,17,Explaining changes in learning and work practice following the adoption of online learning: a human agency perspective,European Journal of Information Systems,"Chu, Tsai-Hsin and Robey, Daniel",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000731,data/pdfs/17_1/ChuRobey2008.pdf,article,,
P_0000000702,0000000702,pdf,3,15,The dynamics of control and mobile computing in distributed activities,European Journal of Information Systems,"Wiredu, Gamel O and Sørensen, Carsten",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000577,data/pdfs/15_3/WireduSorensen2006.pdf,article,,
P_0000000703,0000000703,pdf,6,30,Complementary Technology Traces in Software Practice: A Retrospective Reflection over Sixteen Years of Evolution at Ericsson,European Journal of Information Systems,"Mathiassen, Lars and Sandberg, Anna and Conboy, Kieran and Karlsson, Fredrik",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1832867,data/pdfs/30_6/MathiassenSandberg2021.pdf,article,,
