ID,orig_ID,orig_source,url,pages,number,volume,year,title,journal,author,doi,ENTRYTYPE,language,abstract,dblp_key,grobid-version,file,note
P_0000000771,0000000771,pdf,,,5,23,,IT Use and Job Outcomes: A Longitudinal Field Study of Technology Contingencies,Journal of the Association for Information Systems,"Venkatesh, Viswanath and Speier-Pero, Cheri and Aljafari, Ruba and Bala, Hillol",10.17705/1JAIS.00760,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/VenkateshSpeierPeroAljafariEtAl2022.pdf,
P_0000000772,0000000772,pdf,,,5,23,,"How to Write an ""A"" Paper",Journal of the Association for Information Systems,"Kane, Gerald C",10.17705/1JAIS.00765,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/KaneKane2022.pdf,
P_0000000773,0000000773,pdf,,,5,23,,,Journal of the Association for Information Systems,"Wang, Xinwei and Yang, Xue and Ye, Jonathan",10.17705/1JAIS.00762,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/WangYangYe2022.pdf,
P_0000000774,0000000774,pdf,,,8,20,,How do Individuals Interpret Multiple Conceptual Models? A Theory of Combined Ontological Completeness and Overlap,Journal of the Association for Information Systems,"Recker, Jan and Green, Peter F",10.17705/1JAIS.00565,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/20_8/ReckerGreen2019.pdf,
P_0000000775,0000000775,pdf,,,2,23,,Useful Products in Information Systems Theorizing: A Discursive Formation Perspective,Journal of the Association for Information Systems,"Hassan, Nik Rushdi and Lowry, Paul Benjamin and Mathiassen, Lars and Benjamin, Paul and Quarterly, Mis",10.17705/1JAIS.00730,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_2/HassanLowryMathiassen2022.pdf,
P_0000000776,0000000776,pdf,,,6,23,,Facing Forward: Policy for Automated Facial Expression Analysis,Journal of the Association for Information Systems,"Mullins, Jeffrey K and Stewart, Patrick A and Greitens, Thomas J",10.17705/1JAIS.00788,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_6/MullinsStewartGreitens2022.pdf,
P_0000000777,0000000777,pdf,,,12,18,,Exploring the Dialectics Underlying Institutionalization of IT Exploring the Dialectics Underlying Institutionalization of IT Artifacts Artifacts,Journal of the Association for Information Systems,"Dobson, John Alver and Nicholson, Brian",10.17705/1JAIS.00478,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/18_12/DobsonNicholson2017.pdf,
P_0000000778,0000000778,pdf,,,6,23,,The Impact of Dominant IT Infrastructure in Multi-Establishment Firms: The Moderating Role of Environmental Dynamism,Journal of the Association for Information Systems,"Soh, Franck and Setia, Pankaj",10.17705/1JAIS.00773,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_6/SohSetia2022.pdf,
P_0000000779,0000000779,pdf,,,2,23,,How to Achieve Goals in Digital Games: An Empirical Test of a Goal-Oriented Model in Pokémon GO,Journal of the Association for Information Systems,"Kwak, Dong-Heon and Deng, Shuyuan and Kuem, Jungwon and Kim, Sung S and Kwak, Austin and Deng, Lance",10.17705/1JAIS.00733,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_2/KwakDengKuemEtAl2022.pdf,
P_0000000780,0000000780,pdf,,,2,23,,Information Filtering in Electronic Networks of Practice: An fMRI Investigation of Expectation (Dis)confirmation,Journal of the Association for Information Systems,"Fadel, Kelly J and Meservy, Thomas O and Kirwan, C. Brock",10.17705/1JAIS.00731,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_2/FadelMeservyKirwan2022.pdf,
P_0000000781,0000000781,pdf,,,6,23,,,Journal of the Association for Information Systems,"Mueller, Lea and Benlian, Alexander",10.17705/1JAIS.00766,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_6/MuellerBenlian2022.pdf,
P_0000000782,0000000782,pdf,,,5,23,,Technology Lifecycles and Digital Technologies: Patterns of Discourse across Levels of Materiality,Journal of the Association for Information Systems,"Gal, Uri and Berente, Nicholas and Chasin, Friedrich",10.17705/1JAIS.00761,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/GalBerenteChasin2022.pdf,
P_0000000783,0000000783,pdf,,,5,23,,Digital Agility: Conceptualizing Agility for the Digital Era Digital Agility: Conceptualizing Agility for the Digital Era,Journal of the Association for Information Systems,"Salmela, Hannu and Baiyere, Abayomi and Tapanainen, Tommi and Galliers, Robert D",10.17705/1JAIS.00767,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/SalmelaBaiyereTapanainenEtAl2022.pdf,
P_0000000784,0000000784,pdf,,,5,23,,How Human Resource and Information Systems Practices Amplify the Returns on Information Technology Investments,Journal of the Association for Information Systems,"Tafti, Ali and Rahmati, Pouya and Mithas, Sunil and Krishnan, M. S",10.17705/1JAIS.00758,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/TaftiRahmatiMithasEtAl2022.pdf,
P_0000000785,0000000785,pdf,,,4,19,,Intervention Effect Rates as a Path to Research Relevance: Information Systems Security Example,Journal of the Association for Information Systems,"Siponen, Mikko and Baskerville, Richard",10.17705/1JAIS.00491,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/19_4/SiponenBaskerville2018.pdf,
P_0000000786,0000000786,pdf,,,5,23,,How Designers Use Design Principles: Design Behaviors and How Designers Use Design Principles: Design Behaviors and Application Modes Application Modes,Journal of the Association for Information Systems,"Kruse, Leona Chandra and Purao, Sandeep and Seidel, Stefan and Kruse, Chandra and Purao, Leona ; and Seidel, Sandeep and Seidel, Stefan",10.17705/1JAIS.00759,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_5/KrusePuraoSeidel2022.pdf,
P_0000000787,0000000787,pdf,,,6,23,,,Journal of the Association for Information Systems,"Lee, Jay "" and Park, Hyunwoo and Zaggl, Michael A",10.17705/1JAIS.00765,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/23_6/LeeParkZaggl2022.pdf,
P_0000000788,0000000788,pdf,,,12,18,2017,J ournal of the A I S ssociation for nformation ystems,Journal of the Association for Information Systems,"Paper, Research and Kelly, Séamas and Noonan, Camilla",,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/18_12/KellyNoonan2017.pdf,
P_000789,000789,pdf,,,12,18,,J ournal of the A I S ssociation for nformation ystems,Journal of the Association for Information Systems,"Sahay, Sundeep and Kyaw, Maung and Urquhart, Cathy",,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/18_12/SahaySeinUrquhart2017.pdf,
P_000790,000790,pdf,,,1,24,,,Journal of the Association for Information Systems,"Syed, Romilla and Silva, Leiser",10.17705/1JAIS.00776,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/Social Movement Sustainability on Social Media_ An Analysis of th.pdf,
P_000791,000791,pdf,,,1,24,,The Effects of Digitally Delivered Nudges in a Corporate Wellness Program,Journal of the Association for Information Systems,"Babar, Yash and Curley, Shawn and Ke, Zhihong and Liu, De and Sheffler, Zachary",10.17705/1JAIS.00783,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/The Effects of Digitally Delivered Nudges in a Corporate Wellness.pdf,
P_000793,000793,pdf,,,1,24,,,Journal of the Association for Information Systems,"Balozian, Puzant and Burns, A. J and Leidner, Dorothy E",10.17705/1JAIS.00798,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/An Adversarial Dance_ Toward an Understanding of Insiders_ Respon.pdf,
P_000794,000794,pdf,,,1,24,,The Effect of Community Managers on Online Idea The Effect of Community Managers on Online Idea Crowdsourcing Activities Crowdsourcing Activities,Journal of the Association for Information Systems,"Hornuf, Lars and Jeworrek, Sabrina",10.17705/1JAIS.00777,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/The Effect of Community Managers on Online Idea Crowdsourcing Act.pdf,
P_000795,000795,pdf,,,1,24,,Algorithm Sensemaking: How Platform Workers Make Sense of Algorithm Sensemaking: How Platform Workers Make Sense of,Journal of the Association for Information Systems,"Management, Algorithmic and Möhlmannn, Mareike and Alves, Carolina and Salge, Lima and Marabelli, Marco and Möhlmann, Mareike and Alves De Lima Salge, Carolina",10.17705/1JAIS.00774,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/Algorithm Sensemaking_ How Platform Workers Make Sense of Algorit.pdf,
P_000796,000796,pdf,,,1,24,,,Journal of the Association for Information Systems,"Venkatesh, Viswanath and Weng, Qin and Rai, Arun and Maruping, Likoebe M",10.17705/1JAIS.00778,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/Guidelines for the Development of Three-Level Models_ Bridging Le.pdf,
P_000797,000797,pdf,,,1,24,,,Journal of the Association for Information Systems,"Strange Noesgaard, Mette and Nielsen, Jeppe Agger and Jensen, Tina Blegind and Mathiassen, Lars",10.17705/1JAIS.00770,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/Same but Different_ Variations in Reactions to Digital Transforma.pdf,
P_000798,000798,pdf,,,1,24,,,Journal of the Association for Information Systems,"Roberts, Nicholas and Jeyaraj, Anand and Pullin, Jennifer E and Management",10.17705/1JAIS.00772,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/Assessing the Connections among Top Management Support IT Assimi.pdf,
P_000799,000799,pdf,,,1,24,,,Journal of the Association for Information Systems,"Zhu, Yu-Qian and Kanjanamekanant, Kritsapas and Chiu, Yi-Te",10.17705/1JAIS.00775,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_1/Reconciling the Personalization-Privacy Paradox_ Exploring Privac.pdf,
P_000801,000801,pdf,,,2,24,,Understanding Engagement in Online Health Communities: A Understanding Engagement in Online Health Communities: A Trust-Based Perspective Trust-Based Perspective,Journal of the Association for Information Systems,"Connolly, Regina and Sanchez, Otavio Próspero and Compeau, Deborah and Martins, Fabiana and Tacco, Souza and Tacco, Fabiana",10.17705/1JAIS.00785,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/Understanding Engagement in Online Health Communities_ A Trust-Ba.pdf,
P_000803,000803,pdf,,,2,24,,Effects of Intellectual and Social Alignment on Organizational Agility: A Configurational Theory Approach,Journal of the Association for Information Systems,"Hu, Hao and Wang, Nianxin and Liang, Huigang",10.17705/1JAIS.00780,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/Effects of Intellectual and Social Alignment on Organizational Ag.pdf,
P_000805,000805,pdf,,,2,24,,On the Effectiveness of Smart Metering Technology Adoption: Evidence from the National Rollout in the United Kingdom,Journal of the Association for Information Systems,"Sim, Jaeung and Lee, Junyeong and Cho, Daegon",10.17705/1JAIS.00786,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/On the Effectiveness of Smart Metering Technology Adoption_ Evide.pdf,
P_000806,000806,pdf,,,2,24,,,Journal of the Association for Information Systems,"Feng, Nan and Hu, Zhongtao and Wu, Yi and Choi, Ben",10.17705/1JAIS.00781,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/Avoiding the Diffusion of Responsibility in Social Networking Gro.pdf,
P_000808,000808,pdf,,,2,24,,Unraveling the Effects of Mobile Application Usage on Users' Health Status: Insights from Conservation of Resources Theory,Journal of the Association for Information Systems,"Fu, Shaoxiong and Cai, Zhao and Lim, Eric T K and Liu, Yong and Tan, Chee-Wee and Lin, Yanqing and Deng, Shengli and Bennett, Jason",10.17705/1JAIS.1JAIS.00808,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/Unraveling the Effects of Mobile Application Usage on Users_ Heal.pdf,
P_000809,000809,pdf,,,2,24,,A Practical Guide for Successful Revisions and Engagements with A Practical Guide for Successful Revisions and Engagements with Reviewers Reviewers,Journal of the Association for Information Systems,"Pang, Min-Seok and Thatcher, Jason B",10.17705/1JAIS.00797,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/A Practical Guide for Successful Revisions and Engagements with R.pdf,
P_000810,000810,pdf,,,2,24,,"The Backstory of ""An Adversarial Dance"" The Backstory of ""An Adversarial Dance""",Journal of the Association for Information Systems,"Leidner, Dorothy E and Burns, A. J and Balozian, Puzant",10.17705/1JAIS.00804,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_2/The Backstory of _An Adversarial Dance_.pdf,
P_000811,000811,pdf,,,3,25,,About Theory and Theorizing About Theory and Theorizing,Journal of the Association for Information Systems,"Leidner, Dorothy E and Gregory, Robert W",10.17705/1JAIS.00886,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/About Theory and Theorizing.pdf,
P_000812,000812,pdf,,,3,25,,The Impact of Feature Exploitation and Exploration on Mobile Application Evolution and Success,Journal of the Association for Information Systems,"Shuraida, Shadi and Gao, Qiang and Safadi, Hani and Jain, Radhika",10.17705/1JAIS.00844,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/The Impact of Feature Exploitation and Exploration on Mobile Appl.pdf,
P_000813,000813,pdf,,,3,25,,The Effects of Featuring Product Sampling Reviews on E-Tailer Websites,Journal of the Association for Information Systems,"Lu, Xianghua and Chee, Wei and Phang and Ba, Sulin and Yao, Xinlin",10.17705/1JAIS.00834,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/The Effects of Featuring Product Sampling Reviews on E-Tailer Web.pdf,
P_000814,000814,pdf,,,3,25,,The Contingent Effects of IS Certifications on the Trustworthiness The Contingent Effects of IS Certifications on the Trustworthiness of Websites of Websites,Journal of the Association for Information Systems,"Adam, Martin and Lins, Sebastian and Sunyaev, Ali and Benlian, Alexander",10.17705/1JAIS.00836,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/The Contingent Effects of IS Certifications on the Trustworthines.pdf,
P_000815,000815,pdf,,,3,25,,Creating Collaboration: How Social Movement Organizations Shape Digital Activism to Promote Broader Social Change,Journal of the Association for Information Systems,"Ghobadi, Shahla and Sonenshein, Scott",10.17705/1JAIS.00847,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/Creating Collaboration_ How Social Movement Organizations Shape D.pdf,
P_000817,000817,pdf,,,3,25,,Organizational Identity Management Policies Organizational Identity Management Policies,Journal of the Association for Information Systems,"Rieger, Alexander and Roth, Tamara and Sedlmeir, Johannes and Fridgen, Gilbert and Young, Amber",10.17705/1JAIS.00887,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/Organizational Identity Management Policies.pdf,
P_000818,000818,pdf,,,3,25,,Digital Institutionalization: The Case of E-Prescribing Digital Institutionalization: The Case of E-Prescribing,Journal of the Association for Information Systems,"Eriksson, Owen and Öhlund, Sten-Erik",10.17705/1JAIS.00845,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/Digital Institutionalization_ The Case of E-Prescribing.pdf,
P_000819,000819,pdf,,,3,25,,Self-Disclosure on Post-Interaction Trust in Conversational Agents Self-Disclosure on Post-Interaction Trust in Conversational Agents,Journal of the Association for Information Systems,"Saffarizadeh, Kambiz and Keil, Mark and Boodraj, Maheshwar and Alashoor, Tawfiq and Bennett, Jason",10.17705/1JAIS.00839,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/_My Name is Alexa. What_s Your Name__ The Impact of Reciprocal Se.pdf,
P_000820,000820,pdf,,,3,25,,The Role of Online and Geographically Distant Social Networks in Political Decision-Making: Empirical Evidence from the 2016 United States Presidential Election,Journal of the Association for Information Systems,"Basak, Ecem and Tafti, Ali and Pang, Min-Seok",10.17705/1JAIS.00851,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/The Role of Online and Geographically Distant Social Networks in.pdf,
P_000822,000822,pdf,,,3,24,,,Journal of the Association for Information Systems,"Chee, Wei and Phang and Liao, Chengcheng and Fang, Zheng",10.17705/1JAIS.00803,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/The Effectiveness of Highlighting Different Communication Orienta.pdf,
P_000825,000825,pdf,,,3,24,,,Journal of the Association for Information Systems,"Adjerid, Idris and Angst, Corey M and Devaraj, Sarv and Berente, Nicholas",10.17705/1JAIS.00805,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/Does Analytics Help Resolve Equivocality in the Healthcare Contex.pdf,
P_000826,000826,pdf,,,3,24,,Compete with Me? The Impact of Online Gamified Competition on Compete with Me? The Impact of Online Gamified Competition on Exercise Behavior Exercise Behavior,Journal of the Association for Information Systems,"Yang, Yang and Khim, Yong and Goh and Hock, Hai and Teo and Tan, Sharon S L and Goh, Khim Yong",10.17705/1JAIS.00806,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/Compete with Me_ The Impact of Online Gamified Competition on Exe.pdf,
P_000827,000827,pdf,,,3,24,,,Journal of the Association for Information Systems,"Lichti, Constantin W and Tumasjan, Andranik",10.17705/1JAIS.00790,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/_My Precious!__ A Values-Affordances Perspective on the Adoption.pdf,
P_000828,000828,pdf,,,3,24,,Journal of the Association for Information Systems Journal of the Association for Information Systems,Journal of the Association for Information Systems,"Galliers, Robert D and Salmela, Hannu and Tapanainen, Tommi and Baiyere, Abayomi",10.17705/1JAIS.00818,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/The Backstory of _Digital Agility Theory_.pdf,
P_000829,000829,pdf,,,3,24,,,Journal of the Association for Information Systems,"Mattson, Thomas and Aurigemma, Sal and Ren, Jie",10.17705/1JAIS.00793,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/Positively Fearful_ Activating the Individual_s HERO Within to Ex.pdf,
P_000830,000830,pdf,,,3,24,,Security Compliance? Building a Climate and Applying Sanctions Security Compliance? Building a Climate and Applying Sanctions,Journal of the Association for Information Systems,"Zhu, Jiawen and Feng, Gengzhong and Liang, Huigang and Tsui, Kwok-Leung and Chau, Patrick Y K",10.17705/1JAIS.00794,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/How Do Paternalistic Leaders Motivate Employees_ Information Secu.pdf,
P_000831,000831,pdf,,,3,24,,,Journal of the Association for Information Systems,"Shirish, Anuragini and Srivastava, Shirish C and Boughzala, Imed",10.17705/1JAIS.00811,article,,,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/Contextualizing Team Adaptation for Fostering Creative Outcomes i.pdf,
