id,ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,doi,year,note
885,P_0000000891,891,pdf,1.0,36.0,THE CONSEQUENCES OF INFORMATION TECHNOLOGY CONTROL WEAKNESSES ON MANAGEMENT INFORMATION SYSTEMS: THE CASE OF SARBANES-OXLEY INTERNAL CONTROL REPORTS 1,MIS Quarterly,"Li, Chan and Peters, Gary F and Richardson, Vernon J and Walton, Sam M and Watson, Marcia Weidenmier",lfoppiano/grobid:0.8.1,data/pdfs/36_1/LiPetersRichardsonEtAl2012.pdf,article,,,
886,P_0000000892,892,pdf,3.0,42.0,BOARD INDEPENDENCE AND FIRM PERFORMANCE IN THE IT INDUSTRY: THE MODERATING ROLE OF NEW ENTRY THREATS 1 Yang Pan,MIS Quarterly,"Ourso, E. J and Huang, Peng and Gopal, Anandasivam",lfoppiano/grobid:0.8.1,data/pdfs/42_3/PanHuangGopal2018.pdf,article,10.25300/MISQ/2018/14688,,
887,P_0000000893,893,pdf,1.0,41.0,TRUST AND THE STRENGTH OF TIES IN ONLINE SOCIAL NETWORKS: AN EXPLORATORY FIELD EXPERIMENT 1,MIS Quarterly,"Bapna, Ravi and Gupta, Alok and Rice, Sarah and Sundararajan, Arun",lfoppiano/grobid:0.8.1,data/pdfs/41_1/BapnaGuptaRiceEtAl2017.pdf,article,,,
888,P_0000000894,894,pdf,3.0,45.0,ASSESSING THE UNACQUAINTED: INFERRED REVIEWER PERSONALITY AND REVIEW HELPFULNESS 1,MIS Quarterly,"Liu, Angela Xia and Li, Yilin and Xu, Sean Xin",lfoppiano/grobid:0.8.1,data/pdfs/45_3/LiuLiXu2021.pdf,article,10.25300/MISQ/2021/14375,,
889,P_0000000895,895,pdf,4.0,8.0,Evaluating Steering Committee An Evaluation of Data Processing Steering Committees,MIS Quarterly,"Drury, D. H",lfoppiano/grobid:0.8.1,data/pdfs/8_4/Drury1984.pdf,article,,,
890,P_0000000896,896,pdf,1.0,30.0,EDITOR'S COMMENTS Necessary Changes,MIS Quarterly,"Saunders, Carol",lfoppiano/grobid:0.8.1,data/pdfs/30_1/Saunders2006a.pdf,article,,,
891,P_0000000897,897,pdf,3.0,45.0,SPECIAL ISSUE: MANAGING AI STRATEGIC DIRECTIONS FOR AI: THE ROLE OF CIOS AND BOARDS OF DIRECTORS 1,MIS Quarterly,"Li, Jingyu and Li, Mengxiang and Wang, Xincheng and Thatcher, Jason Bennett",lfoppiano/grobid:0.8.1,data/pdfs/45_3/LiLiWangEtAl2021.pdf,article,10.25300/MISQ/2021/16523,,
892,P_0000000898,898,pdf,4.0,31.0,SPECIFYING FORMATIVE CONSTRUCTS IN INFORMATION SYSTEMS RESEARCH 1,MIS Quarterly,"Petter, Stacie and Straub, Detmar and Rai, Arun",lfoppiano/grobid:0.8.1,data/pdfs/31_4/PetterStraubRai2007.pdf,article,,,
893,P_0000000899,899,pdf,1.0,43.0,ASSESSING THE DESIGN CHOICES FOR ONLINE RECOMMENDATION AGENTS FOR OLDER ADULTS: OLDER DOES NOT ALWAYS MEAN SIMPLER INFORMATION TECHNOLOGY 1,MIS Quarterly,"Ghasemaghaei, Maryam and Hassanein, Khaled and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/43_1/GhasemaghaeiHassaneinBenbasat2019.pdf,article,10.25300/MISQ/2019/13947,,
894,P_0000000900,900,pdf,1.0,24.0,FACTORS THAT INFLUENCE THE SOCIAL DIMENSION OF ALIGNMENT BETWEEN BUSINESS AND INFORMATION TECHNOLOGY OBJECTIVES 1,MIS Quarterly,"Reich, Blaize Horner and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/24_1/ReichBenbasat2000.pdf,article,,,
895,P_0000000901,901,pdf,3.0,20.0,Teledemocracy: Using Information Technology to Enhance Political Work,MIS Quarterly,"Ytterstad, Pi and Akselsen, Sigmund and Svendsen, Gunnvsld and Watson, Richard T",lfoppiano/grobid:0.8.1,data/pdfs/20_3/YtterstadAkselsenSvendsenEtAl1996.pdf,article,,,
896,P_0000000902,902,pdf,3.0,12.0,Are Information Systems People Different? An Investigation of How They Are and Should Be Managed 1,MIS Quarterly,"Ferratt, Thomas W and Short, Larry E",lfoppiano/grobid:0.8.1,data/pdfs/12_3/FerrattShort1988.pdf,article,,,
897,P_0000000903,903,pdf,2.0,14.0,An Asset-Based Systems Development Approach to Software Reusability,MIS Quarterly,"Karimi, Jahangir",lfoppiano/grobid:0.8.1,data/pdfs/14_2/Karimi1990.pdf,article,,,
898,P_0000000904,904,pdf,4.0,12.0,Convincing Top Management of the Strategic Potential of Information Systems 1,MIS Quarterly,"Lederer The, Albert L and Katz Graduate, Joseph M and Mendelow, Aubrey L",lfoppiano/grobid:0.8.1,data/pdfs/12_4/LedererMendelow1988.pdf,article,,,
899,P_0000000905,905,pdf,4.0,17.0,Re-Examining Perceived Ease of Use and Usefulness: A Confirmatory Factor Analysis,MIS Quarterly,"Segars Operations, Albert H and Grover, Varun",lfoppiano/grobid:0.8.1,data/pdfs/17_4/SegarsGrover1993.pdf,article,,,
900,P_0000000906,906,pdf,3.0,13.0,Reconstructing the Systems Development Organization,MIS Quarterly,"Swanson, E. Burton and Beath, Cynthia M",lfoppiano/grobid:0.8.1,data/pdfs/13_3/SwansonBeath1989a.pdf,article,,,
901,P_0000000907,907,pdf,1.0,43.0,EDITOR'S COMMENTS Next-Generation Digital Platforms: Toward Human-AI Hybrids,MIS Quarterly,"Rai, Arun and Constantinides, Panos and Sarker, Saonee and Quarterly, Mis",lfoppiano/grobid:0.8.1,data/pdfs/43_1/RaiConstantinidesSarkerEtAl2019.pdf,article,,,
902,P_0000000908,908,pdf,1.0,4.0,Information Systems Skill Requirements: A Survey,MIS Quarterly,"Cheney, Paul H and Lyons, Norman R",lfoppiano/grobid:0.8.1,data/pdfs/4_1/CheneyLyons1980.pdf,article,,,
903,P_0000000909,909,pdf,3.0,6.0,Corporate Electronic Mail -A Communication-Intensive Application of Information Technology,MIS Quarterly,"Crawford, A. B",lfoppiano/grobid:0.8.1,data/pdfs/6_3/Crawford1982.pdf,article,,,
904,P_0000000910,910,pdf,1.0,32.0,Thirty Years of Service to the IS Profession: Time for Renewal at MISQ?,MIS Quarterly,"Straub, Detmar W.",lfoppiano/grobid:0.8.1,data/pdfs/32_1/Straub2008.pdf,article,,,
905,P_0000000911,911,pdf,1.0,41.0,DESIGN AND EVALUATION OF AUTO-ID ENABLED SHOPPING ASSISTANCE ARTIFACTS IN CUSTOMERS' MOBILE PHONES: TWO RETAIL STORE LABORATORY EXPERIMENTS 1,MIS Quarterly,"Venkatesh, Viswanath and Aloysius, John A and Hoehle, Hartmut and Burton, Scot and Walton, Sam M",lfoppiano/grobid:0.8.1,data/pdfs/41_1/VenkateshAloysiusBurton2017.pdf,article,,,
906,P_0000000912,912,pdf,1.0,12.0,The Effect of User Involvement on System Success: A Contingency Approach,MIS Quarterly,"Tait, Peter and Vessey, Iris",lfoppiano/grobid:0.8.1,data/pdfs/12_1/TaitVessey1988.pdf,article,,,
907,P_0000000913,913,pdf,4.0,28.0,BUSINESS COMPETENCE OF INFORMATION TECHNOLOGY PROFESSIONALS: CONCEPTUAL DEVELOPMENT AND INFLUENCE ON IT-BUSINESS PARTNERSHIPS 1,MIS Quarterly,"Bassellier, Geneviève and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/28_4/BassellierBenbasat2004.pdf,article,,,
908,P_0000000914,914,pdf,1.0,30.0,THE ROLE OF COGNITIVE FIT IN THE RELATIONSHIP BETWEEN SOFTWARE COMPREHENSION AND MODIFICATION 1,MIS Quarterly,"Shaft, Teresa M and Price, Michael F and Vessey, Iris",lfoppiano/grobid:0.8.1,data/pdfs/30_1/ShaftVessey2006.pdf,article,,,
909,P_0000000915,915,pdf,3.0,38.0,SPECIAL ISSUE: SOCIOMATERIALITY OF IS & ORGANIZING DYNAMIC RECONFIGURATION IN PLANETARY EXPLORATION: A SOCIOMATERIAL ETHNOGRAPHY 1,MIS Quarterly,"Mazmanian, Melissa and Cohn, Marisa Leavitt and Dourish, Paul and Bren, Donald",lfoppiano/grobid:0.8.1,data/pdfs/38_3/MazmanianCohnDourish2014.pdf,article,,,
910,P_0000000916,916,pdf,4.0,35.0,"Errata Notes, ""Action Design Research,"" March 2011",MIS Quarterly,"Sein, Maung K and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard and Degross, Janice I",lfoppiano/grobid:0.8.1,data/pdfs/35_4/DeGross2011a.pdf,article,,,
911,P_0000000917,917,pdf,2.0,46.0,A ROBUST INFERENCE METHOD FOR DECISION-MAKING IN NETWORKS 1,MIS Quarterly,"Schecter, Aaron and Nohadani, Omid and Contractor, Noshir",lfoppiano/grobid:0.8.1,data/pdfs/46_2/SchecterNohadaniContractor2022.pdf,article,10.25300/MISQ/2022/15992,,
912,P_0000000918,918,pdf,2.0,46.0,ATTAINING INDIVIDUAL CREATIVITY AND PERFORMANCE IN MULTIDISCIPLINARY AND GEOGRAPHICALLY DISTRIBUTED IT PROJECT TEAMS: THE ROLE OF TRANSACTIVE MEMORY SYSTEMS 1,MIS Quarterly,"He, Wei and Po, J. J and Hsieh, An and Schroeder, Andreas and Fang, Yulin",lfoppiano/grobid:0.8.1,data/pdfs/46_2/HePoAnSchroederEtAl2022.pdf,article,10.25300/MISQ/2022/14596,,
913,P_0000000919,919,pdf,3.0,37.0,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH CRITICAL REALISM IN INFORMATION SYSTEMS RESEARCH,MIS Quarterly,"Mingers, John and Mutch, Alistair and Willcocks, Leslie",lfoppiano/grobid:0.8.1,data/pdfs/37_3/MingersMutchWillcocks2013.pdf,article,,,
914,P_0000000920,920,pdf,4.0,29.0,The History of Texaco's Corporate Information Technology Function: A General Systems Theoretical Interpretation,MIS Quarterly,"Porra, Jaana and Bauer, C. T and Hirschheim, Rudy and Ourso, E. J and Parks, Michael S",lfoppiano/grobid:0.8.1,data/pdfs/29_4/PorraHirschheimParks2005.pdf,article,,,
915,P_0000000921,921,pdf,3.0,38.0,AN ATTRACTION-SELECTION-ATTRITION THEORY OF ONLINE COMMUNITY SIZE AND RESILIENCE 1,MIS Quarterly,"Butler, Brian S and Bateman, Patrick J and Gray, Peter H and Diamant, E. Ilana",lfoppiano/grobid:0.8.1,data/pdfs/38_3/ButlerBatemanGrayEtAl2014.pdf,article,,,
916,P_0000000922,922,pdf,1.0,43.0,"PLATFORM-BASED FUNCTION REPERTOIRE, REPUTATION, AND SALES PERFORMANCE OF E-MARKETPLACE SELLERS 1",MIS Quarterly,"Li, Huifang and Fang, Yulin and Lim, Kai H and Wang, Youwei",lfoppiano/grobid:0.8.1,data/pdfs/43_1/LiFangLimEtAl2019.pdf,article,10.25300/MISQ/2019/14201,,
917,P_0000000923,923,pdf,2.0,2.0,Essential Principles of Information Systems Development,MIS Quarterly,"Senn, James A",lfoppiano/grobid:0.8.1,data/pdfs/2_2/Senn1978.pdf,article,,,
918,P_0000000924,924,pdf,3.0,24.0,THE EFFECT OF MULTIMEDIA ON PERCEIVED EQUIVOCALITY AND PERCEIVED USEFULNESS OF INFORMATION SYSTEMS 1,MIS Quarterly,"Lim, Kai H and Kong, Hong and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/24_3/LimBenbasat2000.pdf,article,,,
919,P_0000000925,925,pdf,3.0,39.0,ORGANIZATIONAL PATH CONSTITUTION IN TECHNOLOGICAL INNOVATION: EVIDENCE FROM RURAL TELEHEALTH 1,MIS Quarterly,"Singh, Rajendra and Mathiassen, Lars and Mishra, Abhay",lfoppiano/grobid:0.8.1,data/pdfs/39_3/SinghMathiassenMishra2015.pdf,article,,,
920,P_0000000926,926,pdf,1.0,36.0,SPECIAL ISSUE: COCREATING IT VALUE COCREATING IT VALUE: NEW CAPABILITIES AND METRICS FOR MULTIFIRM ENVIRONMENTS,MIS Quarterly,"Grover, Varun and Kohli, Rajiv",lfoppiano/grobid:0.8.1,data/pdfs/36_1/GroverKohli2012.pdf,article,,,
921,P_0000000927,927,pdf,1.0,7.0,Cost/Benefit Analysis of Computer Based Message Systems,MIS Quarterly,"Montgomery, Lan and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/7_1/MontgomeryBenbasat1983.pdf,article,,,
922,P_0000000928,928,pdf,2.0,2.0,Empirical Evidence For a Descriptive Model of Implementation,MIS Quarterly,"Lucas, Henry C",lfoppiano/grobid:0.8.1,data/pdfs/2_2/Lucas1978.pdf,article,,,
923,P_0000000929,929,pdf,2.0,18.0,Computer-Mediated Collaborative Learning: An Empirical Evaluation,MIS Quarterly,"Alavi, Maryam",lfoppiano/grobid:0.8.1,data/pdfs/18_2/Alavi1994.pdf,article,,,
924,P_0000000930,930,pdf,1.0,32.0,CONTRIBUTION BEHAVIORS IN DISTRIBUTED ENVIRONMENTS 1,MIS Quarterly,"Olivera, Fernando and Goodman, Paul S and Swee, Sharon and Tan, Lin",lfoppiano/grobid:0.8.1,data/pdfs/32_1/OliveraGoodmanTan2006.pdf,article,,,
925,P_0000000931,931,pdf,4.0,33.0,NONLINEARITIES BETWEEN ATTITUDE AND SUBJECTIVE NORMS IN INFORMATION TECHNOLOGY ACCEPTANCE: A NEGATIVE SYNERGY? 1,MIS Quarterly,"Barki, Henri",lfoppiano/grobid:0.8.1,data/pdfs/33_4/TitahBarki2009.pdf,article,,,
926,P_0000000932,932,pdf,2.0,42.0,BUILT TO LEARN: HOW WORK PRACTICES AFFECT EMPLOYEE LEARNING DURING HEALTHCARE INFORMATION TECHNOLOGY IMPLEMENTATION 1,MIS Quarterly,"Avgar, Ariel and Tambe, Prasanna and Hitt, Lorin M",lfoppiano/grobid:0.8.1,data/pdfs/42_2/AvgarTambeHitt2018.pdf,article,10.25300/MISQ/2018/13668,,
927,P_0000000933,933,pdf,4.0,34.0,TOWARD ETHICAL INFORMATION SYSTEMS: THE CONTRIBUTION OF DISCOURSE ETHICS 1,MIS Quarterly,"Mingers, John and Walsham, Geoff",lfoppiano/grobid:0.8.1,data/pdfs/34_4/MingersWalsham2010.pdf,article,,,
928,P_0000000934,934,pdf,1.0,44.0,ORGANIZED COMPLEXITY OF DIGITAL BUSINESS STRATEGY: A CONFIGURATIONAL PERSPECTIVE 1,MIS Quarterly,"Park, Youngki and Mithas, Sunil",lfoppiano/grobid:0.8.1,data/pdfs/44_1/ParkMithas2020.pdf,article,10.25300/MISQ/2020/14477,,
929,P_0000000935,935,pdf,2.0,46.0,"PRODUCT REVIEWS: A BENEFIT, A BURDEN, OR A TRIFLE? HOW SELLER REPUTATION AFFECTS THE ROLE OF PRODUCT REVIEWS 1",MIS Quarterly,"Wang, Hongpeng and Du, Rong and Shen, Wenqi and Qiu, Liangfei and Fan, Weiguo",lfoppiano/grobid:0.8.1,data/pdfs/46_2/WangDuShenEtAl2022.pdf,article,10.25300/MISQ/2022/15660,,
930,P_0000000936,936,pdf,2.0,44.0,ICT FOR DEVELOPMENT IN RURAL INDIA: A LONGITUDINAL STUDY OF WOMEN'S HEALTH OUTCOMES 1,MIS Quarterly,"Venkatesh, Viswanath and Sykes, Tracy Ann and Zhang, Xiaojun",lfoppiano/grobid:0.8.1,data/pdfs/44_2/VenkateshSykesZhang2020.pdf,article,10.25300/MISQ/2020/12342,,
931,P_0000000937,937,pdf,2.0,33.0,INTERNET EXCHANGES FOR USED GOODS: AN EMPIRICAL ANALYSIS OF TRADE PATTERNS AND ADVERSE SELECTION 1,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/33_2/Ghose2009.pdf,article,,,
932,P_0000000938,938,pdf,2.0,38.0,THE NATURE AND CONSEQUENCES OF TRADE-OFF TRANSPARENCY IN THE CONTEXT OF RECOMMENDATION AGENTS 1,MIS Quarterly,"Xu, David and Benbasat, Izak and Cenfetelli, Ronald T",lfoppiano/grobid:0.8.1,data/pdfs/38_2/XuBenbasatCenfetelli2014.pdf,article,,,
933,P_0000000939,939,pdf,1.0,25.0,EXAMINING THE SHAREHOLDER WEALTH EFFECTS OF ANNOUNCEMENTS OF NEWLY CREATED CIO POSITIONS 1,MIS Quarterly,"Richardson, Vernon J and Zmud, Robert W and Price, Michael F",lfoppiano/grobid:0.8.1,data/pdfs/25_1/ChatterjeeRichardsonZmud2001.pdf,article,,,
934,P_0000000940,940,pdf,4.0,34.0,PRICE EFFECTS IN ONLINE PRODUCT REVIEWS: AN ANALYTICAL MODEL AND EMPIRICAL ANALYSIS 1,MIS Quarterly,"Li, Xinxin and Hitt, Lorin M",lfoppiano/grobid:0.8.1,data/pdfs/34_4/LiHitt2010.pdf,article,,,
935,P_0000000941,941,pdf,4.0,45.0,LEVERAGING MULTISOURCE HETEROGENEOUS DATA FOR FINANCIAL RISK PREDICTION: A NOVEL HYBRID-STRATEGY-BASED SELF-ADAPTIVE METHOD 1,MIS Quarterly,"Wang, Gang and Chen, Gang and Zhao, Huimin and Zhang, Feng and Yang, Shanlin and Lu, Tian",lfoppiano/grobid:0.8.1,data/pdfs/45_4/WangChenZhaoEtAl2021.pdf,article,10.25300/MISQ/2021/16118,,
936,P_0000000942,942,pdf,1.0,29.0,VICIOUS AND VIRTUOUS CIRCLES IN THE MANAGEMENT OF KNOWLEDGE: THE CASE OF INFOSYS TECHNOLOGIES 1,MIS Quarterly,"Garud, Raghu and Kumaraswamy, Arun",lfoppiano/grobid:0.8.1,data/pdfs/29_1/GarudKumaraswamy2005.pdf,article,,,
937,P_0000000943,943,pdf,3.0,17.0,Determining Information Requirements for an EIS,MIS Quarterly,"Watson, Hugh J and Frolick, Mark N",lfoppiano/grobid:0.8.1,data/pdfs/17_3/WatsonFrolick1993.pdf,article,,,
938,P_0000000944,944,pdf,4.0,24.0,TIME FLIES WHEN YOU'RE HAVING FUN: COGNITIVE ABSORPTION AND BELIEFS ABOUT INFORMATION TECHNOLOGY USAGE 1,MIS Quarterly,"Agarwal, Ritu and Smith, Robert H and Karahanna, Elena",lfoppiano/grobid:0.8.1,data/pdfs/24_4/AgarwalKarahanna2000.pdf,article,,,
939,P_0000000945,945,pdf,1.0,37.0,EDITOR'S COMMENTS,MIS Quarterly,"Goes, Paulo B and Head, Management",lfoppiano/grobid:0.8.1,data/pdfs/37_1/Goes2013a.pdf,article,,,
940,P_0000000946,946,pdf,3.0,4.0,INCORPORATING DATA DICTIONARY/ DIRECTORY AND TEAM APPROACHES INTO THE SYSTEMS DEVELOPMENT PROCESS,MIS Quarterly,"Semprevivo, Phil",lfoppiano/grobid:0.8.1,data/pdfs/4_3/Semprevivo1980.pdf,article,,,
941,P_0000000947,947,pdf,1.0,5.0,Value Analysis: Justifying Decision Support Systems,MIS Quarterly,"Sprague, Ralph H and Keen, Peter G W",lfoppiano/grobid:0.8.1,data/pdfs/5_1/Keen1981.pdf,article,,,
942,P_0000000948,948,pdf,4.0,14.0,TELCOT: An Application of Information Technology for Competitive Advantage in the Cotton Industry 1,MIS Quarterly,"Lindsey, Darryl and Cheney, Paul H and Kasper, George M and Ives, Blake and Cox, Edwin L",lfoppiano/grobid:0.8.1,data/pdfs/14_4/LindseyCheneyKasperEtAl1990.pdf,article,,,
943,P_0000000949,949,pdf,3.0,41.0,WHEN DO IT SECURITY INVESTMENTS MATTER? ACCOUNTING FOR THE INFLUENCE OF INSTITUTIONAL FACTORS IN THE CONTEXT OF HEALTHCARE DATA BREACHES 1,MIS Quarterly,"Angst, Corey M and Block, Emily S and Arcy, John D ' and Kelley, Ken",lfoppiano/grobid:0.8.1,data/pdfs/41_3/AngstBlockDArcyEtAl2017.pdf,article,,,
944,P_0000000950,950,pdf,2.0,34.0,EDITOR'S COMMENTS,MIS Quarterly,"Mis Quarterly, A. Midterm and Straub, Detmar",lfoppiano/grobid:0.8.1,data/pdfs/34_2/Straub2010.pdf,article,,,
945,P_0000000951,951,pdf,3.0,16.0,The Influence of the Information Systems Development Approach on Maintenance,MIS Quarterly,"Dekleva, Sasa M",lfoppiano/grobid:0.8.1,data/pdfs/16_3/Dekleva1992.pdf,article,,,
946,P_0000000952,952,pdf,2.0,11.0,A User Generated Information System: An Innovative Development Approach,MIS Quarterly,"Kozar, Kenneth A and Mahlum, John M and Lake, Penn / and Minneapolis, Circle",lfoppiano/grobid:0.8.1,data/pdfs/11_2/KozarMahlum1987.pdf,article,,,
947,P_0000000953,953,pdf,2.0,30.0,"PLANT INFORMATION SYSTEMS, MANUFACTURING CAPABILITIES, AND PLANT PERFORMANCE 1",MIS Quarterly,"Banker, Rajiv D and Bardhan, Indranil R and Chang, Hsihui and Lin, Shu",lfoppiano/grobid:0.8.1,data/pdfs/30_2/BankerBardhanChangEtAl2006.pdf,article,,,
948,P_0000000954,954,pdf,3.0,43.0,MOBILE APP RECOMMENDATION: AN INVOLVEMENT-ENHANCED APPROACH 1,MIS Quarterly,"He, Jiangning and Fang, Xiao and Liu, Hongyan and Li, Xindan",lfoppiano/grobid:0.8.1,data/pdfs/43_3/HeFangLiuEtAl2019.pdf,article,10.25300/MISQ/2019/15049,,
949,P_0000000955,955,pdf,1.0,25.0,VALIDATION IN INFORMATION SYSTEMS RESEARCH: A STATE-OF-THE-ART ASSESSMENT 1,MIS Quarterly,"Boudreau, Marie-Claude and Gefen, David and Straub, Detmar W",lfoppiano/grobid:0.8.1,data/pdfs/25_1/BoudreauGefenStraub2001.pdf,article,,,
950,P_0000000956,956,pdf,1.0,43.0,USING ORGANISMIC INTEGRATION THEORY TO EXPLORE THE ASSOCIATIONS BETWEEN USERS' EXERCISE MOTIVATIONS AND FITNESS TECHNOLOGY FEATURE SET USE 1,MIS Quarterly,"James, Tabitha L and Wallace, Linda and Deane, Jason K",lfoppiano/grobid:0.8.1,data/pdfs/43_1/JamesWallaceDeane2019.pdf,article,10.25300/MISQ/2019/14128,,
951,P_0000000957,957,pdf,4.0,5.0,Decision Support Systems: An MIS Manager's Perspective*,MIS Quarterly,"Sprague, Ralph H and Vierck, Robert K",lfoppiano/grobid:0.8.1,data/pdfs/5_4/SpragueVierck1981.pdf,article,,,
952,P_0000000958,958,pdf,3.0,44.0,"SOCIAL MEDIA AND SELECTION: POLITICAL ISSUE SIMILARITY, LIKING, AND THE MODERATING EFFECT OF SOCIAL MEDIA PLATFORM 1",MIS Quarterly,"Wade, Julie T and Roth, Philip L and Thatcher, Jason Bennett and Dinger, Michael",lfoppiano/grobid:0.8.1,data/pdfs/44_3/WadeRothThatcherEtAl2020.pdf,article,10.25300/MISQ/2020/14119,,
953,P_0000000959,959,pdf,1.0,27.0,ISSUES IN LINKING INFORMATION TECHNOLOGY CAPABILITY TO FIRM PERFORMANCE 1,MIS Quarterly,"Hartono, Edward",lfoppiano/grobid:0.8.1,data/pdfs/27_1/SanthanamHartono2003.pdf,article,,,
954,P_0000000960,960,pdf,3.0,27.0,IN PURSUIT OF MODERATION: NINE COMMON ERRORS AND THEIR SOLUTIONS 1,MIS Quarterly,"Carte, Traci A and Russell, Craig J",lfoppiano/grobid:0.8.1,data/pdfs/27_3/CarteRussell2003.pdf,article,,,
955,P_0000000961,961,pdf,2.0,27.0,SHAPING AGILITY THROUGH DIGITAL OPTIONS: RECONCEPTUALIZING THE ROLE OF INFORMATION TECHNOLOGY IN CONTEMPORARY FIRMS 1,MIS Quarterly,"Sambamurthy, V. and Broad, Eli and Bharadwaj, Anandhi and Grover, Varun",lfoppiano/grobid:0.8.1,data/pdfs/27_2/SambamurthyBharadwajGrover2003.pdf,article,,,
956,P_0000000962,962,pdf,2.0,45.0,EDITOR'S COMMENTS Advancing Research Transparency at MIS Quarterly: A Pluralistic Approach,MIS Quarterly,"Andrew Burton-Jones, Wai Fong Boh, Eivor Oborn and Padmanabhan, Balaji",lfoppiano/grobid:0.8.1,data/pdfs/45_2/AndrewBurtonJonesEivorObornPadmanabhan2021.pdf,article,,,
957,P_0000000963,963,pdf,2.0,37.0,THE IMPACT OF SHAPING ON KNOWLEDGE REUSE FOR ORGANIZATIONAL IMPROVEMENT WITH WIKIS 1,MIS Quarterly,"Majchrzak, Ann and Wagner, Christian and Yates, Dave",lfoppiano/grobid:0.8.1,data/pdfs/37_2/MajchrzakWagnerYates2013.pdf,article,,,
958,P_0000000964,964,pdf,4.0,37.0,Qualitative Studies in Information Systems: A Critical Review and Some Guiding Principles 1,MIS Quarterly,"Sarker, Suprateek and Emeritus, Senior Editor and Xiao, Xiao and Beaulieu, Tanya",lfoppiano/grobid:0.8.1,data/pdfs/37_4/SarkerEmeritusXiaoEtAl2013.pdf,article,,,
959,P_0000000965,965,pdf,1.0,45.0,SPECIAL ISSUE: NEXT GENERATION IS THEORIES AVOIDING AN OPPRESSIVE FUTURE OF MACHINE LEARNING: A DESIGN THEORY FOR EMANCIPATORY ASSISTANTS 1,MIS Quarterly,"Kane, Gerald C and Walton, Sam M and Majchrzak, Ann and Ransbotham, Sam and Burton-Jones, Andrew and Butler, Brian and Berente, Susan Scott Nicholas",lfoppiano/grobid:0.8.1,data/pdfs/45_1/KaneYoungMajchrzakEtAl2021.pdf,article,10.25300/MISQ/2021/1578,,
960,P_0000000966,966,pdf,2.0,1.0,Computers and the Frustrated Chief Executive*,MIS Quarterly,"Danziger, James N",lfoppiano/grobid:0.8.1,data/pdfs/1_2/Danziger1977.pdf,article,,,
961,P_0000000967,967,pdf,3.0,34.0,PRACTICING SAFE COMPUTING: A MULTIMETHOD EMPIRICAL EXAMINATION OF HOME COMPUTER USER SECURITY BEHAVIORAL INTENTIONS 1,MIS Quarterly,"Anderson, Catherine L and Agarwal, Ritu",lfoppiano/grobid:0.8.1,data/pdfs/34_3/AndersonAgarwal2010.pdf,article,,,
962,P_0000000968,968,pdf,3.0,36.0,"COMPARING PLS TO REGRESSION AND LISREL: A RESPONSE TO MARCOULIDES, CHIN, AND SAUNDERS 1",MIS Quarterly,"Goodhue, Dale L and Lewis, William and Thompson, Ron",lfoppiano/grobid:0.8.1,data/pdfs/36_3/GoodhueLewisThompson2012a.pdf,article,,,
963,P_0000000969,969,pdf,1.0,22.0,Measuring Information Systems Service Quality: Lessons From Two Longitudinal Case Studies 1,MIS Quarterly,"Watson, Richard T and Pitt, Leyland F and Kavan, C. Bruce",lfoppiano/grobid:0.8.1,data/pdfs/22_1/WatsonPittKavan1998.pdf,article,,,
964,P_0000000970,970,pdf,2.0,34.0,WHAT DOES THE BRAIN TELL US ABOUT TRUST AND DISTRUST? EVIDENCE FROM A FUNCTIONAL NEUROIMAGING STUDY,MIS Quarterly,"Dimoka, Angelika",lfoppiano/grobid:0.8.1,data/pdfs/34_2/Dimoka2010.pdf,article,,,
965,P_0000000971,971,pdf,2.0,6.0,Chargeback Systems and User Involvement in Information Systems--An Empirical Investigation,MIS Quarterly,"Olson, Margrethe H and Ives, Blake",lfoppiano/grobid:0.8.1,data/pdfs/6_2/OlsonIves1982.pdf,article,,,
966,P_0000000972,972,pdf,3.0,12.0,The Implementation of Strategic Information Systems Planning Methodologies,MIS Quarterly,"Lederer, Albert L and Katz, Joseph M and Sethi, Vijay",lfoppiano/grobid:0.8.1,data/pdfs/12_3/LedererSethi1988.pdf,article,,,
967,P_0000000973,973,pdf,2.0,24.0,A CROSS-CULTURAL STUDY ON ESCALATION OF COMMITMENT BEHAVIOR IN SOFTWARE PROJECTS 1,MIS Quarterly,"Keil, Mark and Tan, Bernard C Y and Wei, Kwok-Kee and Saarinen, Timo and Tuunainen, Virpi and Wassenaar, Arjen",lfoppiano/grobid:0.8.1,data/pdfs/24_2/KeilTanWeiEtAl2000.pdf,article,,,
