ID,orig_ID,orig_source,url,pages,number,volume,year,title,journal,author,doi,ENTRYTYPE,language,metadata_source,dblp_key
D_000369,000369,dblp,,,6,17,2008,Explaining information systems change - a punctuated socio-technical change model,European Journal of Information Systems,"Lyytinen, Kalle and Newman, Mike",10.1057/EJIS.2008.50,article,,DBLP,https://dblp.org/rec/journals/ejis/LyytinenN08
D_000370,000370,dblp,,,5,17,2008,Defining information systems as work systems - implications for the IS field,European Journal of Information Systems,"Alter, Steven",10.1057/EJIS.2008.37,article,,DBLP,https://dblp.org/rec/journals/ejis/Alter08
D_000371,000371,dblp,,,2,17,2008,A multiple narrative approach to information systems failure - a successful system that failed,European Journal of Information Systems,"Bartis, Eszter and Mitev, Nathalie N.",10.1057/EJIS.2008.3,article,,DBLP,https://dblp.org/rec/journals/ejis/BartisM08
D_000372,000372,dblp,,,6,17,2008,The future of information systems - Thinking Informatically,European Journal of Information Systems,"Bryant, Antony",10.1057/EJIS.2008.52,article,,DBLP,https://dblp.org/rec/journals/ejis/Bryant08
D_000373,000373,dblp,,,2,17,2008,Information system development activities and inquiring systems - an integrating framework,European Journal of Information Systems,"Carugati, Andrea",10.1057/EJIS.2008.5,article,,DBLP,https://dblp.org/rec/journals/ejis/Carugati08
D_000374,000374,dblp,,,2,17,2008,Beyond organisational agendas - using boundary critique to facilitate the inclusion of societal concerns in information systems planning,European Journal of Information Systems,"Córdoba, José-Rodrigo and Midgley, Gerald",10.1057/EJIS.2008.4,article,,DBLP,https://dblp.org/rec/journals/ejis/CordobaM08
D_000375,000375,dblp,,,3,17,2008,Rapid business and IT change - drivers for strategic information systems planning?,European Journal of Information Systems,"Newkirk, Henry E. and Lederer, Albert L. and Johnson, Alice M.",10.1057/EJIS.2008.16,article,,DBLP,https://dblp.org/rec/journals/ejis/NewkirkLJ08
D_000376,000376,dblp,,,4,17,2008,Improving the impact of IT development projects - the benefits realization capability model,European Journal of Information Systems,"Ashurst, Colin and Doherty, Neil F. and Peppard, Joe",10.1057/EJIS.2008.33,article,,DBLP,https://dblp.org/rec/journals/ejis/AshurstDP08
D_000377,000377,dblp,,,6,17,2008,Introduction to the Opinion Paper - Bryant's 'The future of information systems',European Journal of Information Systems,"Baskerville, Richard L.",10.1057/EJIS.2008.54,article,,DBLP,https://dblp.org/rec/journals/ejis/Baskerville08e
D_000378,000378,dblp,,,6,17,2008,Contextual dynamics during health information systems implementation - an event-based actor-network approach,European Journal of Information Systems,"Cho, Sunyoung and Mathiassen, Lars and Nilsson, Agneta",10.1057/EJIS.2008.49,article,,DBLP,https://dblp.org/rec/journals/ejis/ChoMN08
D_000379,000379,dblp,,,6,17,2008,The Influence of workspace awareness on group intellective decision effectiveness,European Journal of Information Systems,"Cooper, Randolph B. and Haines, Russell P.",10.1057/EJIS.2008.51,article,,DBLP,https://dblp.org/rec/journals/ejis/CooperH08
D_000380,000380,dblp,,,4,17,2008,A discipline for a stage? A Shakespearean reflection on the research plot and performance of the Information Systems field,European Journal of Information Systems,"Galliers, Robert D.",10.1057/EJIS.2008.30,article,,DBLP,https://dblp.org/rec/journals/ejis/Galliers08
D_000381,000381,dblp,,,4,17,2008,Re-examining the causal structure of information technology impact research,European Journal of Information Systems,"Paré, Guy and Bourdeau, Simon and Marsan, Josianne and Nach, Hamid and Shuraida, Shadi",10.1057/EJIS.2008.34,article,,DBLP,https://dblp.org/rec/journals/ejis/PareBMNS08
D_000382,000382,dblp,,,4,17,2008,Measuring research quality - the United Kingdom Government's Research Assessment Exercise,European Journal of Information Systems,"Paul, Ray J.",10.1057/EJIS.2008.31,article,,DBLP,https://dblp.org/rec/journals/ejis/Paul08
D_000383,000383,dblp,,,5,17,2008,The only duty we owe to history is to rewrite it - reflections on Bob Galliers' article 'A discipline for a stage?',European Journal of Information Systems,"Paul, Ray J.",10.1057/EJIS.2008.47,article,,DBLP,https://dblp.org/rec/journals/ejis/Paul08a
D_000384,000384,dblp,,,3,17,2008,"Measuring information systems success - models, dimensions, measures, and interrelationships",European Journal of Information Systems,"Petter, Stacie and DeLone, William H. and McLean, Ephraim R.",10.1057/EJIS.2008.15,article,,DBLP,https://dblp.org/rec/journals/ejis/PetterDM08
D_000385,000385,dblp,,,2,17,2008,"The journal list and its use - motivation, perceptions, and reality",European Journal of Information Systems,"Adams, Dennis and Johnson, Norman",10.1057/EJIS.2008.8,article,,DBLP,https://dblp.org/rec/journals/ejis/AdamsJ08
D_000386,000386,dblp,,,3,17,2008,Enacting computer workaround practices within a medication dispensing system,European Journal of Information Systems,"Azad, Bijan and King, Nelson E.",10.1057/EJIS.2008.14,article,,DBLP,https://dblp.org/rec/journals/ejis/AzadK08
D_000387,000387,dblp,,,3,17,2008,"Strategies, systems, and technologies",European Journal of Information Systems,"Baskerville, Richard L.",10.1057/EJIS.2008.20,article,,DBLP,https://dblp.org/rec/journals/ejis/Baskerville08b
D_000388,000388,dblp,,,2,17,2008,Expert evaluation vs bibliometric evaluation - experiences from Finland,European Journal of Information Systems,"Iivari, Juhani",10.1057/EJIS.2008.10,article,,DBLP,https://dblp.org/rec/journals/ejis/Iivari08
D_000389,000389,dblp,,,4,17,2008,The effect of flaming on computer-mediated negotiations,European Journal of Information Systems,"Johnson, Norman A. and Cooper, Randolph B. and Chin, Wynne W.",10.1057/EJIS.2008.22,article,,DBLP,https://dblp.org/rec/journals/ejis/JohnsonCC08
D_000390,000390,dblp,,,4,17,2008,Personality traits and concern for privacy - an empirical study in the context of location-based services,European Journal of Information Systems,"Junglas, Iris A. and Johnson, Norman A. and Spitzmüller, Christiane",10.1057/EJIS.2008.29,article,,DBLP,https://dblp.org/rec/journals/ejis/JunglasJS08
D_000391,000391,dblp,,,1,17,2008,Resilience of super users' mental models of enterprise-wide systems,European Journal of Information Systems,"Karuppan, Corinne M. and Karuppan, Muthu",10.1057/PALGRAVE.EJIS.3000728,article,,DBLP,https://dblp.org/rec/journals/ejis/KaruppanK08
D_000392,000392,dblp,,,3,17,2008,Interactive innovation of technology for mobile work,European Journal of Information Systems,"Kietzmann, Jan",10.1057/EJIS.2008.18,article,,DBLP,https://dblp.org/rec/journals/ejis/Kietzmann08
D_000393,000393,dblp,,,5,17,2008,On theory development in design science research - anatomy of a research project,European Journal of Information Systems,"Kuechler Jr., William L. and Vaishnavi, Vijay K.",10.1057/EJIS.2008.40,article,,DBLP,https://dblp.org/rec/journals/ejis/KuechlerV08
D_000394,000394,dblp,,,5,17,2008,Client as designer in collaborative design science research projects - what does social science design theory tell us?,European Journal of Information Systems,"Weedman, Judith",10.1057/EJIS.2008.46,article,,DBLP,https://dblp.org/rec/journals/ejis/Weedman08
D_000395,000395,dblp,,,5,17,2008,Essence - facilitating software innovation,European Journal of Information Systems,"Aaen, Ivan",10.1057/EJIS.2008.43,article,,DBLP,https://dblp.org/rec/journals/ejis/Aaen08
D_000396,000396,dblp,,,1,17,2008,Changing the challenge - measure what makes you better and be better at what you measure,European Journal of Information Systems,"Baskerville, Richard L.",10.1057/EJIS.2008.1,article,,DBLP,https://dblp.org/rec/journals/ejis/Baskerville08
D_000397,000397,dblp,,,2,17,2008,For better or worse - how we apply journal ranking lists,European Journal of Information Systems,"Baskerville, Richard L.",10.1057/EJIS.2008.7,article,,DBLP,https://dblp.org/rec/journals/ejis/Baskerville08a
D_000398,000398,dblp,,,4,17,2008,"Research quality, project failure, and privacy threats - spitting, yelling, and cussing",European Journal of Information Systems,"Baskerville, Richard L.",10.1057/EJIS.2008.36,article,,DBLP,https://dblp.org/rec/journals/ejis/Baskerville08c
D_000399,000399,dblp,,,5,17,2008,What design science is not,European Journal of Information Systems,"Baskerville, Richard L.",10.1057/EJIS.2008.45,article,,DBLP,https://dblp.org/rec/journals/ejis/Baskerville08d
D_000400,000400,dblp,,,2,17,2008,Stakeholder management in IOS projects - analysis of an attempt to implement an electronic patient file,European Journal of Information Systems,"Boonstra, Albert and Boddy, David and Bell, Sheena",10.1057/EJIS.2008.2,article,,DBLP,https://dblp.org/rec/journals/ejis/BoonstraBB08
D_000401,000401,dblp,,,1,17,2008,Explaining changes in learning and work practice following the adoption of online learning - a human agency perspective,European Journal of Information Systems,"Chu, Tsai-Hsin and Robey, Daniel",10.1057/PALGRAVE.EJIS.3000731,article,,DBLP,https://dblp.org/rec/journals/ejis/ChuR08
D_000402,000402,dblp,,,5,17,2008,Secure activity resource coordination - empirical evidence of enhanced security awareness in designing secure business processes,European Journal of Information Systems,"D'Aubeterre, Fergle and Singh, Rahul and Iyer, Lakshmi S.",10.1057/EJIS.2008.42,article,,DBLP,https://dblp.org/rec/journals/ejis/DAubeterreSI08
D_000403,000403,dblp,,,1,17,2008,The economics and psychology of consumer trust in intermediaries in electronic markets - the EM-Trust Framework,European Journal of Information Systems,"Datta, Pratim and Chatterjee, Sutirtha",10.1057/PALGRAVE.EJIS.3000729,article,,DBLP,https://dblp.org/rec/journals/ejis/DattaC08
D_000404,000404,dblp,,,1,17,2008,The role of perceived enjoyment and social norm in the adoption of technology with network externalities,European Journal of Information Systems,"Dickinger, Astrid and Arami, Mitra and Meyer, David",10.1057/PALGRAVE.EJIS.3000726,article,,DBLP,https://dblp.org/rec/journals/ejis/DickingerAM08
D_000405,000405,dblp,,,2,17,2008,Editorial,European Journal of Information Systems,"van der Heijden, Hans",10.1057/EJIS.2008.6,article,,DBLP,https://dblp.org/rec/journals/ejis/Heijden08
D_000406,000406,dblp,,,6,17,2008,Editorial,European Journal of Information Systems,"van der Heijden, Hans",10.1057/EJIS.2008.58,article,,DBLP,https://dblp.org/rec/journals/ejis/Heijden08a
D_000407,000407,dblp,,,4,17,2008,Creating social entrepreneurship in local government,European Journal of Information Systems,"Irani, Zahir and Elliman, Tony",10.1057/EJIS.2008.35,article,,DBLP,https://dblp.org/rec/journals/ejis/IraniE08
D_000408,000408,dblp,,,1,17,2008,The post mortem paradox - a Delphi study of IT specialist perceptions,European Journal of Information Systems,"Kasi, Vijay and Keil, Mark and Mathiassen, Lars and Pedersen, Keld",10.1057/PALGRAVE.EJIS.3000727,article,,DBLP,https://dblp.org/rec/journals/ejis/KasiKMP08
D_000409,000409,dblp,,,4,17,2008,Strategic scanning project failure and abandonment factors - lessons learned,European Journal of Information Systems,"Lesca, Nicolas and Caron-Fasan, Marie-Laurence",10.1057/EJIS.2008.21,article,,DBLP,https://dblp.org/rec/journals/ejis/LescaC08
D_000410,000410,dblp,,,3,17,2008,An institutional analysis on the dynamics of the interaction between standardizing and scaling processes - a case study from Ethiopia,European Journal of Information Systems,"Mekonnen, Selamawit Molla and Sahay, Sundeep",10.1057/EJIS.2008.17,article,,DBLP,https://dblp.org/rec/journals/ejis/MekonnenS08
D_000411,000411,dblp,,,3,17,2008,IT employment prospects - beyond the dotcom bubble,European Journal of Information Systems,"Panko, Raymond R.",10.1057/EJIS.2008.19,article,,DBLP,https://dblp.org/rec/journals/ejis/Panko08
D_000412,000412,dblp,,,2,17,2008,Time to stop researching the important things?,European Journal of Information Systems,"Powell, Philip and Woerndl, Maria",10.1057/EJIS.2008.11,article,,DBLP,https://dblp.org/rec/journals/ejis/PowellW08
D_000413,000413,dblp,,,6,17,2008,"Software architectures - Blueprint, Literature, Language or Decision?",European Journal of Information Systems,"Smolander, Kari and Rossi, Matti and Purao, Sandeep",10.1057/EJIS.2008.48,article,,DBLP,https://dblp.org/rec/journals/ejis/SmolanderRP08
D_000414,000414,dblp,,,6,17,2008,Knowledge portals in Chinese consulting firms - a task-technology fit perspective,European Journal of Information Systems,"Teo, Thompson S. H. and Men, Bing",10.1057/EJIS.2008.41,article,,DBLP,https://dblp.org/rec/journals/ejis/TeoM08
D_000415,000415,dblp,,,4,17,2008,The moderating role of customer-technology contact on attitude towards technology-based services,European Journal of Information Systems,"Theotokis, Aristeidis and Vlachos, Pavlos A. and Pramatari, Katerina",10.1057/EJIS.2008.32,article,,DBLP,https://dblp.org/rec/journals/ejis/TheotokisVP08
D_000416,000416,dblp,,,6,17,2008,User satisfaction with business-to-employee portals - conceptualization and scale development,European Journal of Information Systems,"Tojib, Dewi Rooslani and Sugianto, Ly Fie and Sendjaya, Sen",10.1057/EJIS.2008.55,article,,DBLP,https://dblp.org/rec/journals/ejis/TojibSS08
D_000417,000417,dblp,,,5,17,2008,Designing enterprise integration solutions - effectively,European Journal of Information Systems,"Umapathy, Karthikeyan and Purao, Sandeep and Barton, Russell R.",10.1057/EJIS.2008.39,article,,DBLP,https://dblp.org/rec/journals/ejis/UmapathyPB08
D_000418,000418,dblp,,,3,17,2008,Knowledge management orientation - construct development and empirical validation,European Journal of Information Systems,"Wang, Catherine L. and Ahmed, Pervaiz K. and Rafiq, Mohammed",10.1057/EJIS.2008.12,article,,DBLP,https://dblp.org/rec/journals/ejis/WangAR08
D_000419,000419,dblp,,,6,17,2008,Doing the politics of technological decision making - due process and the debate about identity cards in the U.K,European Journal of Information Systems,"Whitley, Edgar A. and Hosein, Ian R.",10.1057/EJIS.2008.53,article,,DBLP,https://dblp.org/rec/journals/ejis/WhitleyH08
D_000420,000420,dblp,,,2,17,2008,The ranking of top IS journals - a perspective from the London School of Economics,European Journal of Information Systems,"Willcocks, Leslie P. and Whitley, Edgar A. and Avgerou, Chrisanthi",10.1057/EJIS.2008.9,article,,DBLP,https://dblp.org/rec/journals/ejis/WillcocksWA08
D_000421,000421,dblp,,,5,17,2008,Design of emerging digital services - a taxonomy,European Journal of Information Systems,"Williams, Kevin and Chatterjee, Samir and Rossi, Matti",10.1057/EJIS.2008.38,article,,DBLP,https://dblp.org/rec/journals/ejis/WilliamsCR08
D_000422,000422,dblp,,,5,17,2008,Guest Editorial,European Journal of Information Systems,"Winter, Robert",10.1057/EJIS.2008.44,article,,DBLP,https://dblp.org/rec/journals/ejis/Winter08
D_000423,000423,dblp,,,1,17,2008,An exploratory study on meta skills in software development teams - antecedent cooperation skills and personality for shared mental models,European Journal of Information Systems,"Yang, Hee-Dong and Kang, Hye-Ryun and Mason, Robert M.",10.1057/PALGRAVE.EJIS.3000730,article,,DBLP,https://dblp.org/rec/journals/ejis/YangKM08
D_000424,000424,dblp,,,2,18,2009,"If someone is watching, I'll do what I'm asked - mandatoriness, control, and information security",European Journal of Information Systems,"Boss, Scott R. and Kirsch, Laurie J. and Angermeier, Ingo and Shingler, Raymond A. and Boss, R. Wayne",10.1057/EJIS.2009.8,article,,DBLP,https://dblp.org/rec/journals/ejis/BossKASB09
D_000425,000425,dblp,,,1,18,2009,When users are IT experts too - the effects of joint IT competence and partnership on satisfaction with enterprise-level systems implementation,European Journal of Information Systems,"Davis, Joshua M. and Kettinger, William J. and Kunev, Dimitar G.",10.1057/EJIS.2009.4,article,,DBLP,https://dblp.org/rec/journals/ejis/DavisKK09
D_000426,000426,dblp,,,4,18,2009,Exploring agile values in method configuration,European Journal of Information Systems,"Karlsson, Fredrik J. and Ågerfalk, Pär J.",10.1057/EJIS.2009.20,article,,DBLP,https://dblp.org/rec/journals/ejis/KarlssonA09
D_000427,000427,dblp,,,1,18,2009,"Information infrastructure, governance, and socio-economic development in developing countries",European Journal of Information Systems,"Meso, Peter and Musa, Philip F. and Straub, Detmar W. and Mbarika, Victor Wacham A.",10.1057/EJIS.2008.56,article,,DBLP,https://dblp.org/rec/journals/ejis/MesoMSM09
