ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,file,grobid-version,note,pages,language,cited_by
0000000423,article,"Iivari, Juhanl and And, Rudy Hirschheim and Klein, Heinz K and Ilvari, Juhani and Hirschheim, Rudy",Journal of Management Information Systems,A Dynamic Framework for Classifying Information Systems Development Methodologies and Approaches,,17,3,,,,data/pdfs/17_3/IivariHirschheimKlein2001.pdf,lfoppiano/grobid:0.8.1,,,,
0000000424,article,"Weber, Bruce W",Journal of Management Information Systems,Next-Generation Trading in Futures Markets: A Comparison of Open Outcry and Order Matching Systems,,16,2,,,,data/pdfs/16_2/Weber1999.pdf,lfoppiano/grobid:0.8.1,,,,
0000000425,article,"Posey, Clay and Roberts, Tom L and Lowry, Paul Benjamin",Journal of Management Information Systems,The Impact of Organizational Commitment on Insiders' Motivation to Protect Organizational Information Assets,,32,4,,,10.1080/07421222.2015.1138374,data/pdfs/32_4/PoseyRobertsLowry2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000000426,article,"Croker, Albert",Journal of Management Information Systems,Improvements in Database Concurrency Control with Locking,,4,2,,,,data/pdfs/4_2/Croker1987.pdf,lfoppiano/grobid:0.8.1,,,,
0000000427,article,"Dennis, Alan R and Hilmer, Kelly M and Taylor, Nolan J",Journal of Management Information Systems,Information Exchange and Use in GSS and Verbal Group Decision Making: Effects of Minority Influence,,14,3,,,,data/pdfs/14_3/DennisHilmerTaylor1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000000428,article,,Journal of Management Information Systems,,,7,1,,,,data/pdfs/7_1/Zwass1990a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000429,article,"Trippi, Robert R",Journal of Management Information Systems,The Impact of Parallel and Neural Computing on Managerial Decision Making ROBERT TRIPPI and EFRAIM TURBAN,,6,3,,,,data/pdfs/6_3/TrippiTurban1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000000430,article,"Qiu, Lingyun and Benbasat, Izak",Journal of Management Information Systems,Evaluating Anthropomorphic Product Recommendation Agents: A Social Relationship Perspective to Designing Information Systems,,25,4,,,10.2753/MIS0742-1222250405,data/pdfs/25_4/QiuBenbasat2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000000431,article,"Bergen, Mark E and Kaufeman, Robert J and Lee, Dongwon and Kauffman, Robert J",Journal of Management Information Systems,Beyond the Hype of Frictionless Markets: Evidence of Heterogeneity in Price Rigidity on the Internet,,22,2,,,,data/pdfs/22_2/BergenKauffmanLee2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000000432,article,"Dean Fiedler, Kirk and Grover, Varun and Teng, James T C",Journal of Management Information Systems,An Empirically Derived Taxonomy of Information Technology Structure and Its Relationship to Organizational Structure,,13,1,,,,data/pdfs/13_1/FiedlerGroverTeng1996.pdf,lfoppiano/grobid:0.8.1,,,,
0000000433,article,"Hine, Michael J and Goul, Mtchael",Journal of Management Information Systems,"The Design, Development, and Validation of a Knowledge-Based Organizational Learning Support System",,15,2,,,,data/pdfs/15_2/HineGoul1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000000434,article,"Kolfschoten, Gwendolyn L and Niederman, Fred and Briggs, Robert O and De Vreede, Gert-Jan",Journal of Management Information Systems,Facilitation Roles and Responsibilities for Sustained Collaboration Support in Organizations,,28,4,,,10.2753/MIS0742-1222280406,data/pdfs/28_4/KolfschotenNiedermanBriggsEtAl2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000000435,article,"He, Jun and King, William R",Journal of Management Information Systems,The Role of User Participation in Information Systems Development: Implications from a Meta-Analysis,,25,1,,,10.2753/MIS0742-1222250111,data/pdfs/25_1/HeKing2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000000436,article,"Nunamaker, Jay F and Briggs, Robert O and Derrick, Douglas C and Schwabe, Gerhard",Journal of Management Information Systems,The Last Research Mile: Achieving Both Rigor and Relevance in Information Systems Research,,32,3,,,10.1080/07421222.2015.1094961,data/pdfs/32_3/NunamakerBriggsDerrickEtAl2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000000437,article,"Boughzala, Imed and De Vreede, Gert-Jan",Journal of Management Information Systems,Evaluating Team Collaboration Quality: The Development and Field Application of a Collaboration Maturity Model IMED BOUGHZALA AND GERT-JAN DE VREEDE,,32,3,,,10.1080/07421222.2015.1095042,data/pdfs/32_3/BoughzaladeVreede2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000000438,article,"Poltrock, Steven and Handel, Mark",Journal of Management Information Systems,Models of Collaboration as the Foundation for Collaboration Technologies,,27,1,,,10.2753/MIS0742-1222270105,data/pdfs/27_1/PoltrockHandel2010.pdf,lfoppiano/grobid:0.8.1,,,,
0000000439,article,,Journal of Management Information Systems,,,24,2,,,10.2753/MIS0742-1222240200,data/pdfs/24_2/Zwass2007c.pdf,lfoppiano/grobid:0.8.1,,,,
0000000440,article,"Pan, Zhao and Lu, Yaobin and Wang, Bin and Chau, Patrick Y K",Journal of Management Information Systems,Who Do You Think You Are? Common and Differential Effects of Social Self-Identity on Social Media Usage,,34,1,,,10.1080/07421222.2017.1296747,data/pdfs/34_1/PanLuWangEtAl2017.pdf,lfoppiano/grobid:0.8.1,,,,
0000000441,article,"Carmel, Erran and Alberto Espinosa, J. and Dubinsky, Yael",Journal of Management Information Systems,"""Follow the Sun"" Workflow in Global Software Development",,27,1,,,10.2753/MIS0742-1222270102,data/pdfs/27_1/CarmelEspinosaDubinsky2010.pdf,lfoppiano/grobid:0.8.1,,,,
0000000442,article,"Bieber, Michael and Engelbart, Douglas and Furuta, Richard and Hiltz, Roxanne and Noll, John and Preece, Jennifer and Stohr, Edward A and Turoff, Murray and Van De Walle, Bartel and Starr, Roxanne and Hiltz and Wiley, John",Journal of Management Information Systems,Toward Virtual Community Knowledge Evolution,,18,4,,,,data/pdfs/18_4/BieberEngelbartFurutaEtAl2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000000443,article,"Bhargava, Hemant K",Journal of Management Information Systems,Information Goods and Vertical Differentiation HEMANT K. BHARGAVA AND VIDYANAND CHOUDHARY,,18,2,,,,data/pdfs/18_2/BhargavaChoudhary2001.pdf,lfoppiano/grobid:0.8.1,,,,
0000000444,article,"Muller, Oliver and Fay, Maria and Vom Brocke, Jan and Broccke, Jan Vom",Journal of Management Information Systems,|® Check for updates The Effect of Big Data and Analytics on Firm Performance: An Econometric Analysis Considering Industry Characteristics,,35,2,,,10.1080/07421222.2018.1451955,data/pdfs/35_2/MullerFayBrocke2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000445,article,"Chen, Li I and Goes, Paulo and Marsden, James R and Zhang, Zhongju and Zhang, John",Journal of Management Information Systems,Design and Use of Preference Markets for Evaluation of Early Stage Technologies,,26,3,,,10.2753/MIS0742-1222260302,data/pdfs/26_3/ChenGoesMarsdenEtAl2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000000446,article,"Zwass, Vladimir",Journal of Management Information Systems,,,1,2,,,,data/pdfs/1_2/Zwass1984a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000447,article,"Green, Gary I and Hughes, Cary T",Journal of Management Information Systems,Effects of Decision Support Systems Training and Cognitive Style on Decision Process Attributes,,3,2,,,,data/pdfs/3_2/GreenHughes1986.pdf,lfoppiano/grobid:0.8.1,,,,
0000000448,article,"Purao, Sandeep and Jain, Hemant K and Nazareth, Derek L",Journal of Management Information Systems,An Approach to Distribution of Object-Oriented Applications in Loosely Coupled Networks,,18,3,,,,data/pdfs/18_3/PuraoJainNazareth2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000000449,article,"Clemons, Eric K and Croson, David C and Weber, Bruce W",Journal of Management Information Systems,Market Dominance as a Precursor of a Firm's Failure: Emerging Technologies and the Competitive Advantage of New Entrants,,13,2,,,,data/pdfs/13_2/ClemonsCrosonWeber1996.pdf,lfoppiano/grobid:0.8.1,,,,
0000000450,article,"Rugaber, Spencer",Journal of Management Information Systems,,,12,3,,,,data/pdfs/12_3/NanduriRugaber1995.pdf,lfoppiano/grobid:0.8.1,,,,
0000000451,article,"Clemons, Eric K",Journal of Management Information Systems,Justifying Contingent Information Technology Investments: Balancing the Need for Speed of Action with Certainty Before Action ERIC K. CLEMONS AND BIN GU,,20,2,,,,data/pdfs/20_2/ClemonsGu2003.pdf,lfoppiano/grobid:0.8.1,,,,
0000000452,article,"Siering, Michael and Koch, Jascha-Alexander and Deokar, Amit V",Journal of Management Information Systems,Detecting Fraudulent Behavior on Crowdfunding Platforms: The Role of Linguistic and Content-Based Cues in Static and Dynamic Contexts,,33,2,,,10.1080/07421222.2016.1205930,data/pdfs/33_2/SieringKochDeokar2016.pdf,lfoppiano/grobid:0.8.1,,,,
0000000453,article,,Journal of Management Information Systems,,,33,3,,,10.1080/07421222.2016.1243874,data/pdfs/33_3/Zwass2016a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000454,article,,Journal of Management Information Systems,,,27,4,,,10.2753/MIS0742-1222270400,data/pdfs/27_4/Zwass2011a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000455,article,"Rai, Arun",Journal of Management Information Systems,A Structural Model for CASE Adoption Behavior ARUN RAI AND RAVI PATNAYAKUNI,,13,2,,,,data/pdfs/13_2/RaiPatnayakuni1996.pdf,lfoppiano/grobid:0.8.1,,,,
0000000456,article,"Paul, David L",Journal of Management Information Systems,Collaborative Activities in Virtual Settings: A Knowledge Management Perspective of Telemedicine,,22,4,,,,data/pdfs/22_4/Paul2006.pdf,lfoppiano/grobid:0.8.1,,,,
0000000457,article,"Marsden, James R and Pingry, David E and Pinory, David E",Journal of Management Information Systems,Generating an Optimal Information System: PMAX-SDLC and the Redirection of MIS Research (or How to Help Joe Eat Salmon),,3,1,,,,data/pdfs/3_1/MarsdenPingry1986.pdf,lfoppiano/grobid:0.8.1,,,,
0000000458,article,"Ferratt, Thomas W and Short, Larry E",Journal of Management Information Systems,Measuring the Information Systems Supervisor's Work-Unit Environment and Demonstrated Skill at Supervising,,9,4,,,,data/pdfs/9_4/FerrattShortAgarwal1993.pdf,lfoppiano/grobid:0.8.1,,,,
0000000459,article,"Straub, Detmar and Rai, Arun and Klein, Richard",Journal of Management Information Systems,Measuring Firm Performance at the Network Level: A Nomology ofthe Business Impact of Digital Supply Networks,,21,1,,,,data/pdfs/21_1/StraubRaiKlein2004.pdf,lfoppiano/grobid:0.8.1,,,,
0000000460,article,"Twyman, Nathan W and Pentland, Steven J and Spitzley, Lee",Journal of Management Information Systems,Design Principles for Signal Detection in Modern Job Application Systems: Identifying Fabricated Qualifications,,37,3,,,10.1080/07421222.2020.1790201,data/pdfs/37_3/TwymanPentlandSpitzley2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000000461,article,"Teo, Hock-Hai and Tan, Bernard C Y and Wei, Kwok-Kee and Wei, Kwok-Kef",Journal of Management Information Systems,Organizational Transformation Using Electronic Data Interchange: T The Case of TradeNet in Singapore,,13,4,,,,data/pdfs/13_4/TeoTan1997.pdf,lfoppiano/grobid:0.8.1,,,,
0000000462,article,"Teo, Thompson S H and Srivastava, Shirish C and Jiang, Li",Journal of Management Information Systems,,,25,3,,,10.2753/MIS0742-1222250300,data/pdfs/25_3/Zwass2008e.pdf,lfoppiano/grobid:0.8.1,,,,
0000000463,article,"Krng, Ruth C and Sethi, Vikram and King, Ruth C",Journal of Management Information Systems,The Impact of Socialization on the Role Adjustment of Information Systems Professionals,,14,4,,,,data/pdfs/14_4/KingSethi1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000000464,article,"Snyder, Charles A and Cox, James F",Journal of Management Information Systems,A Dynamic Systems Development Life-Cycle Approach: A Project Management Information System,,2,1,,,,data/pdfs/2_1/SnyderCox1985.pdf,lfoppiano/grobid:0.8.1,,,,
0000000465,article,"Orman, Levent and Russell, Bertrand",Journal of Management Information Systems,Fighting Information Pollution with Decision Support Systems,,1,2,,,,data/pdfs/1_2/Orman1984.pdf,lfoppiano/grobid:0.8.1,,,,
0000000466,article,"Clemons, Eric K and Rajiv, M. and Dewan, Robert J and Kauffman",Journal of Management Information Systems,"Special Section: Economics, Electronic Commerce, and Competitive Strategy",,18,2,,,,data/pdfs/18_2/ClemonsDewanKauffman2001.pdf,lfoppiano/grobid:0.8.1,,,,
0000000467,article,"Benlian, Alexander",Journal of Management Information Systems,Effect Mechanisms of Perceptual Congruence Between Information Systems Professionals and Users on Satisfaction with Service,,29,4,,,10.2753/MIS0742-1222290402,data/pdfs/29_4/Benlian2013.pdf,lfoppiano/grobid:0.8.1,,,,
0000000468,article,"Aremze, Bay",Journal of Management Information Systems,A Contingency Model of DSS Development Methodology BAY ARINZE,,8,1,,,,data/pdfs/8_1/Arinze1991.pdf,lfoppiano/grobid:0.8.1,,,,
0000000469,article,"Watson, Hugh J and Carr, Houston H and Herman, C. and Terry, Mary Virginia and Watson",Journal of Management Information Systems,Organizing for Decision Support System Support: The End-User Services Alternative,,4,1,,,,data/pdfs/4_1/WatsonCarr1987.pdf,lfoppiano/grobid:0.8.1,,,,
0000000470,article,,Journal of Management Information Systems,,,24,1,,,10.2753/MIS0742-1222240100,data/pdfs/24_1/Zwass2007b.pdf,lfoppiano/grobid:0.8.1,,,,
0000000471,article,"Nidumolu, Sarma R",Journal of Management Information Systems,A Comparison ofthe Structural Contingency and Risk-Based Perspectives on Coordination in Software-Development Projects SARMA R. NIDUMOLU,,13,2,,,,data/pdfs/13_2/Nidumolu1996.pdf,lfoppiano/grobid:0.8.1,,,,
0000000472,article,,Journal of Management Information Systems,,,11,2,,,,data/pdfs/11_2/Zwass1994b.pdf,lfoppiano/grobid:0.8.1,,,,
0000000473,article,"Zhao, Huimln",Journal of Management Information Systems,Exploring Attribute Correspondences Across Heterogeneous Databases by Mutual Information HUIMIN ZHAO AND EHSAN S. SOOFI,,22,4,,,,data/pdfs/22_4/ZhaoSoofi2006.pdf,lfoppiano/grobid:0.8.1,,,,
0000000474,article,"Joe-Wong, Carlee",Journal of Management Information Systems,"Harnessing the Power of the Cloud: Revenue, Fairness, and Cloud Neutrality CARLEE JOE-WONG AND SOUMYA SEN",,35,3,,,10.1080/07421222.2018.1481639,data/pdfs/35_3/JoeWongSen2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000475,article,"Ahituv, Niv and Sella, Aviem and Igbaria, Magid",Journal of Management Information Systems,The Effects of Time Pressure and Completeness of Information on Decision Making,,15,2,,,,data/pdfs/15_2/AhituvIgbariaSella1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000000476,article,"Qiu, Liangfei",Journal of Management Information Systems,"Effect of ""Following"" on Contributions to Open Source Communities",,35,4,,,10.1080/07421222.2018.1523605,data/pdfs/35_4/MoqriMeiQiuEtAl2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000477,article,"Saldanha, Terence J V and John-Mariadoss, Babu and Wu, Michelle Xiao and Mithas, Sunil",Journal of Management Information Systems,How Information and Communication Technology Shapes the Influence of Culture on Innovation: A Country-level Analysis,,38,1,,,10.1080/07421222.2021.1870386,data/pdfs/38_1/SaldanhaJohnMariadossWuEtAl2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000000478,article,,Journal of Management Information Systems,,,21,1,,,,data/pdfs/21_1/Zwass2004a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000479,article,"Bardhan, Indranil R and Demirkan, Haluk and Kannan, P. K and Kauffman, J. and Sougstad, Ryan",Journal of Management Information Systems,An Interdisciplinary Perspective on IT Services Management and Service Science,,26,4,,,10.2753/MIS0742-1222260402,data/pdfs/26_4/BardhanDemirkanKannanEtAl2010a.pdf,lfoppiano/grobid:0.8.1,,,,
0000000480,article,,Journal of Management Information Systems,,,36,3,,,10.1080/07421222.2019.1628848,data/pdfs/36_3/Zwass2019b.pdf,lfoppiano/grobid:0.8.1,Contents,,,
0000000481,article,"Langer, Nishtha",Journal of Management Information Systems,Impact of Formal Controls on Client Satisfaction and Profitability in Strategic Outsourcing Contracts NISHTHA LANGER AND DEEPA MANI,,35,4,,,10.1080/07421222.2018.1522895,data/pdfs/35_4/LangerMani2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000000482,article,"Elkins, Aaron C and Dunbar, Norah E and Adame, Bradley and Nunamaker, Jay F",Journal of Management Information Systems,Are Users Threatened by Credibility Assessment Systems?,,29,4,,,10.2753/MIS0742-1222290409,data/pdfs/29_4/ElkinsDunbarAdameEtAl2013.pdf,lfoppiano/grobid:0.8.1,,,,
0000000483,article,"Shepherd, Morgan M and Briggs, Robert 0 and Jerome, Bruce A Reinig and Nunamaker, Jay F and Morgan, M. and Shepherd",Journal of Management Information Systems,Invoking Social Comparison to Improve Electronic Brainstorming: Beyond Anonymity,,12,3,,,,data/pdfs/12_3/ShepherdBriggsReinigEtAl1995.pdf,lfoppiano/grobid:0.8.1,,,,
0000000484,article,"Chung, Wingyan and Chen, Hsinchun and Nunamaker, Jay F Wingyan and Chung",Journal of Management Information Systems,A Visual Framework for Knowledge Discovery on the Web: An Empirical Study of Business Intelligence Exploration,,21,4,,,,data/pdfs/21_4/ChungChenNunamakerJr2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000000485,article,"Nunamaker, Jay F and Derrick, Douglas C and Elkins, C. and Burgoon, Judee K and Patton, Mark W and Elkins, Aaron C and Patton, W.",Journal of Management Information Systems,Embodied Conversational Agent-Based Kiosk for Automated Interviewing,,28,1,,,10.2753/MIS0742-1222280102,data/pdfs/28_1/NunamakerDerrickElkinsEtAl2011.pdf,lfoppiano/grobid:0.8.1,,,,
0000000486,article,"Sojer, Manuel and Alexy, Oliver and Kleinknecht, Sven and Henkel, Joachim",Journal of Management Information Systems,Understanding the Drivers of Unethical Programming Behavior: The Inappropriate Reuse of Internet-Accessible Code,,31,3,,,10.1080/07421222.2014.995563,data/pdfs/31_3/SojerAlexyKleinknechtEtAl2014.pdf,lfoppiano/grobid:0.8.1,,,,
